POA_CODE_2021	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA2007	Real estate agent	14437	37
POA2007	Real estate agent	18375	239
POA2007	Real estate agent	23625	436
POA2007	Real estate agent	28875	260
POA2007	Real estate agent	34125	156
POA2007	Real estate agent	39375	102
POA2007	Real estate agent	44625	45
POA2007	Real estate agent	49875	52
POA2007	State or territory housing authority	52	4
POA2007	State or territory housing authority	3937	6
POA2007	State or territory housing authority	5250	28
POA2007	State or territory housing authority	7875	20
POA2007	State or territory housing authority	10500	7
POA2007	State or territory housing authority	14437	16
POA2007	State or territory housing authority	18375	5
POA2008	(Other)	5250	4
POA2008	(Other)	10500	6
POA2008	(Other)	11812	13
POA2008	(Other)	14437	7
POA2008	(Other)	18375	4
POA2008	(Other)	23625	6
POA2008	(Other)	28875	11
POA2008	Co-op/church group etc	52	3
POA2008	Co-op/church group etc	3937	5
POA2008	Co-op/church group etc	5250	22
POA2008	Co-op/church group etc	7875	11
POA2008	Co-op/church group etc	10500	7
POA2008	Co-op/church group etc	11812	22
POA2008	Co-op/church group etc	18375	9
POA2008	Co-op/church group etc	23625	6
POA2008	Co-op/church group etc	28875	7
POA2008	Person not in same household	7875	14
POA2008	Person not in same household	10500	15
POA2008	Person not in same household	11812	33
POA2008	Person not in same household	14437	27
POA2008	Person not in same household	18375	31
POA2008	Person not in same household	23625	64
POA2008	Person not in same household	28875	61
POA2008	Person not in same household	34125	26
POA2008	Person not in same household	39375	20
POA2008	Person not in same household	44625	15
POA2008	Person not in same household	49875	27
POA2008	Real estate agent	52	6
POA2008	Real estate agent	7875	4
POA2008	Real estate agent	10500	3
POA2008	Real estate agent	11812	27
POA2008	Real estate agent	14437	63
POA2008	Real estate agent	18375	437
POA2008	Real estate agent	23625	757
POA2008	Real estate agent	28875	541
POA2008	Real estate agent	34125	317
POA2008	Real estate agent	39375	218
POA2008	Real estate agent	44625	113
POA2008	Real estate agent	49875	150
POA2008	State or territory housing authority	52	4
POA2008	State or territory housing authority	3937	13
POA2008	State or territory housing authority	5250	49
POA2008	State or territory housing authority	7875	13
POA2008	State or territory housing authority	10500	7
POA2008	State or territory housing authority	11812	4
POA2008	State or territory housing authority	14437	4
POA2008	State or territory housing authority	18375	4
POA2009		49875	4
POA2009	(Other)	7875	4
POA2009	(Other)	10500	3
POA2009	(Other)	11812	8
POA2009	(Other)	23625	12
POA2009	(Other)	28875	4
POA2009	(Other)	49875	3
POA2009	Co-op/church group etc	3937	5
POA2009	Co-op/church group etc	5250	13
POA2009	Co-op/church group etc	7875	45
POA2009	Co-op/church group etc	10500	14
POA2009	Co-op/church group etc	11812	26
POA2009	Co-op/church group etc	14437	37
POA2009	Co-op/church group etc	18375	56
POA2009	Co-op/church group etc	23625	20
POA2009	Co-op/church group etc	28875	3
POA2009	Person not in same household	5250	10
POA2009	Person not in same household	7875	4
POA2009	Person not in same household	10500	10
POA2009	Person not in same household	11812	14
POA2009	Person not in same household	14437	28
POA2009	Person not in same household	18375	28
POA2009	Person not in same household	23625	55
POA2009	Person not in same household	28875	47
POA2009	Person not in same household	34125	44
POA2009	Person not in same household	39375	23
POA2009	Person not in same household	44625	21
POA2009	Person not in same household	49875	43
POA2009	Real estate agent	52	3
POA2009	Real estate agent	7875	10
POA2009	Real estate agent	10500	3
POA2009	Real estate agent	11812	21
POA2009	Real estate agent	14437	33
POA2009	Real estate agent	18375	211
POA2009	Real estate agent	23625	518
POA2009	Real estate agent	28875	621
POA2009	Real estate agent	34125	415
POA2009	Real estate agent	39375	231
POA2009	Real estate agent	44625	130
POA2009	Real estate agent	49875	364
POA2009	State or territory housing authority	52	6
POA2009	State or territory housing authority	3937	12
POA2009	State or territory housing authority	5250	78
POA2009	State or territory housing authority	7875	36
POA2009	State or territory housing authority	10500	12
POA2009	State or territory housing authority	11812	15
POA2009	State or territory housing authority	14437	6
POA2009	State or territory housing authority	18375	19
POA2009	State or territory housing authority	28875	4
POA2009	State or territory housing authority	39375	4
POA2010		5250	4
POA2010	(Other)	5250	4
POA2010	(Other)	7875	7
POA2010	(Other)	10500	3
POA2010	(Other)	11812	16
POA2010	(Other)	14437	9
POA2010	(Other)	18375	9
POA2010	(Other)	23625	8
POA2010	(Other)	28875	11
POA2010	(Other)	39375	6
POA2010	(Other)	49875	3
POA2010	Co-op/church group etc	52	4
POA2010	Co-op/church group etc	3937	7
POA2010	Co-op/church group etc	5250	15
POA2010	Co-op/church group etc	7875	28
POA2010	Co-op/church group etc	10500	14
POA2010	Co-op/church group etc	23625	3
POA2010	Person not in same household	3937	7
POA2010	Person not in same household	5250	9
POA2010	Person not in same household	7875	24
POA2010	Person not in same household	10500	30
POA2010	Person not in same household	11812	81
POA2010	Person not in same household	14437	69
POA2010	Person not in same household	18375	134
POA2010	Person not in same household	23625	142
POA2010	Person not in same household	28875	134
POA2010	Person not in same household	34125	108
POA2010	Person not in same household	39375	88
POA2010	Person not in same household	44625	48
POA2010	Person not in same household	49875	136
POA2010	Real estate agent	52	6
POA2010	Real estate agent	3937	4
POA2010	Real estate agent	5250	12
POA2010	Real estate agent	7875	28
POA2010	Real estate agent	10500	31
POA2010	Real estate agent	11812	111
POA2010	Real estate agent	14437	424
POA2010	Real estate agent	18375	887
POA2010	Real estate agent	23625	1193
POA2010	Real estate agent	28875	1089
POA2010	Real estate agent	34125	886
POA2010	Real estate agent	39375	567
POA2010	Real estate agent	44625	385
POA2010	Real estate agent	49875	731
POA2010	State or territory housing authority	52	34
POA2010	State or territory housing authority	3937	67
POA2010	State or territory housing authority	5250	434
POA2010	State or territory housing authority	7875	70
POA2010	State or territory housing authority	10500	23
POA2010	State or territory housing authority	11812	29
POA2010	State or territory housing authority	14437	12
POA2010	State or territory housing authority	18375	20
POA2010	State or territory housing authority	23625	4
POA2010	State or territory housing authority	34125	5
POA2011		18375	4
POA2011	(Other)	10500	3
POA2011	(Other)	14437	12
POA2011	(Other)	18375	9
POA2011	(Other)	23625	3
POA2011	(Other)	34125	3
POA2011	(Other)	49875	5
POA2011	Co-op/church group etc	52	3
POA2011	Co-op/church group etc	5250	14
POA2011	Co-op/church group etc	7875	20
POA2011	Co-op/church group etc	10500	8
POA2011	Co-op/church group etc	11812	8
POA2011	Co-op/church group etc	14437	3
POA2011	Person not in same household	5250	11
POA2011	Person not in same household	7875	12
POA2011	Person not in same household	10500	21
POA2011	Person not in same household	11812	31
POA2011	Person not in same household	14437	97
POA2011	Person not in same household	18375	154
POA2011	Person not in same household	23625	137
POA2011	Person not in same household	28875	76
POA2011	Person not in same household	34125	71
POA2011	Person not in same household	39375	48
POA2011	Person not in same household	44625	29
POA2011	Person not in same household	49875	77
POA2011	Real estate agent	52	5
POA2011	Real estate agent	5250	8
POA2011	Real estate agent	7875	11
POA2011	Real estate agent	10500	26
POA2011	Real estate agent	11812	137
POA2011	Real estate agent	14437	578
POA2011	Real estate agent	18375	1165
POA2011	Real estate agent	23625	830
POA2011	Real estate agent	28875	707
POA2011	Real estate agent	34125	615
POA2011	Real estate agent	39375	378
POA2011	Real estate agent	44625	201
POA2011	Real estate agent	49875	419
POA2011	State or territory housing authority	52	7
POA2011	State or territory housing authority	3937	23
POA2011	State or territory housing authority	5250	191
POA2011	State or territory housing authority	7875	60
POA2011	State or territory housing authority	10500	18
POA2011	State or territory housing authority	11812	41
POA2011	State or territory housing authority	14437	11
POA2011	State or territory housing authority	18375	13
POA2011	State or territory housing authority	23625	4
POA2011	State or territory housing authority	28875	3
POA2011	State or territory housing authority	34125	6
POA2015	(Other)	7875	7
POA2015	(Other)	11812	6
POA2015	(Other)	14437	16
POA2015	(Other)	18375	16
POA2015	(Other)	28875	7
POA2015	(Other)	34125	6
POA2015	(Other)	49875	5
POA2015	Co-op/church group etc	52	3
POA2015	Co-op/church group etc	5250	14
POA2015	Co-op/church group etc	7875	35
POA2015	Co-op/church group etc	10500	13
POA2015	Co-op/church group etc	11812	10
POA2015	Co-op/church group etc	14437	19
POA2015	Co-op/church group etc	18375	14
POA2015	Co-op/church group etc	23625	5
POA2015	Co-op/church group etc	28875	8
POA2015	Person not in same household	7875	12
POA2015	Person not in same household	10500	5
POA2015	Person not in same household	11812	16
POA2015	Person not in same household	14437	18
POA2015	Person not in same household	18375	43
POA2015	Person not in same household	23625	52
POA2015	Person not in same household	28875	52
POA2015	Person not in same household	34125	39
POA2015	Person not in same household	39375	19
POA2015	Person not in same household	44625	10
POA2015	Person not in same household	49875	24
POA2015	Real estate agent	5250	3
POA2015	Real estate agent	7875	7
POA2015	Real estate agent	10500	6
POA2015	Real estate agent	11812	10
POA2015	Real estate agent	14437	46
POA2015	Real estate agent	18375	213
POA2015	Real estate agent	23625	554
POA2015	Real estate agent	28875	452
POA2015	Real estate agent	34125	331
POA2015	Real estate agent	39375	192
POA2015	Real estate agent	44625	108
POA2015	Real estate agent	49875	201
POA2015	State or territory housing authority	52	4
POA2015	State or territory housing authority	3937	3
POA2015	State or territory housing authority	5250	21
POA2015	State or territory housing authority	7875	28
POA2015	State or territory housing authority	10500	15
POA2015	State or territory housing authority	11812	11
POA2015	State or territory housing authority	14437	12
POA2015	State or territory housing authority	18375	11
POA2016		5250	4
POA2016		7875	3
POA2016	(Other)	10500	4
POA2016	(Other)	11812	3
POA2016	(Other)	14437	3
POA2016	(Other)	18375	4
POA2016	(Other)	49875	3
POA2016	Co-op/church group etc	3937	4
POA2016	Co-op/church group etc	5250	20
POA2016	Co-op/church group etc	7875	14
POA2016	Co-op/church group etc	10500	10
POA2016	Co-op/church group etc	11812	3
POA2016	Co-op/church group etc	14437	9
POA2016	Co-op/church group etc	18375	21
POA2016	Co-op/church group etc	23625	18
POA2016	Co-op/church group etc	28875	8
POA2016	Co-op/church group etc	39375	3
POA2016	Person not in same household	5250	11
POA2016	Person not in same household	7875	15
POA2016	Person not in same household	10500	12
POA2016	Person not in same household	11812	11
POA2016	Person not in same household	14437	18
POA2016	Person not in same household	18375	46
POA2016	Person not in same household	23625	63
POA2016	Person not in same household	28875	44
POA2016	Person not in same household	34125	46
POA2016	Person not in same household	39375	32
POA2016	Person not in same household	44625	21
POA2016	Person not in same household	49875	37
POA2016	Real estate agent	5250	6
POA2016	Real estate agent	7875	12
POA2016	Real estate agent	10500	4
POA2016	Real estate agent	11812	24
POA2016	Real estate agent	14437	93
POA2016	Real estate agent	18375	241
POA2016	Real estate agent	23625	358
POA2016	Real estate agent	28875	496
POA2016	Real estate agent	34125	368
POA2016	Real estate agent	39375	244
POA2016	Real estate agent	44625	101
POA2016	Real estate agent	49875	183
POA2016	State or territory housing authority	52	45
POA2016	State or territory housing authority	3937	152
POA2016	State or territory housing authority	5250	478
POA2016	State or territory housing authority	7875	94
POA2016	State or territory housing authority	10500	36
POA2016	State or territory housing authority	11812	37
POA2016	State or territory housing authority	14437	28
POA2016	State or territory housing authority	18375	15
POA2016	State or territory housing authority	23625	18
POA2016	State or territory housing authority	28875	3
POA2017		5250	7
POA2017		11812	4
POA2017		28875	3
POA2017		39375	4
POA2017	(Other)	3937	4
POA2017	(Other)	11812	10
POA2017	(Other)	14437	9
POA2017	(Other)	18375	17
POA2017	(Other)	23625	46
POA2017	(Other)	28875	46
POA2017	(Other)	34125	42
POA2017	(Other)	39375	19
POA2017	(Other)	44625	6
POA2017	(Other)	49875	3
POA2017	Co-op/church group etc	52	6
POA2017	Co-op/church group etc	3937	13
POA2017	Co-op/church group etc	5250	31
POA2017	Co-op/church group etc	7875	40
POA2017	Co-op/church group etc	10500	17
POA2017	Co-op/church group etc	11812	16
POA2017	Co-op/church group etc	14437	33
POA2017	Co-op/church group etc	18375	26
POA2017	Co-op/church group etc	23625	14
POA2017	Co-op/church group etc	28875	6
POA2017	Co-op/church group etc	34125	5
POA2017	Co-op/church group etc	39375	3
POA2017	Person not in same household	52	3
POA2017	Person not in same household	5250	4
POA2017	Person not in same household	7875	5
POA2017	Person not in same household	10500	5
POA2017	Person not in same household	11812	16
POA2017	Person not in same household	14437	69
POA2017	Person not in same household	18375	71
POA2017	Person not in same household	23625	137
POA2017	Person not in same household	28875	143
POA2017	Person not in same household	34125	112
