SA2_NAME16	IndigenousStatus	persons
Nambucca Heads	Aboriginal	676
Nambucca Heads	Both Aboriginal & Torres Strait Islander	10
Nambucca Heads	Non-indigenous	6415
Nambucca Heads	Torres Strait Islander	10
Nambucca Heads Surrounds	Aboriginal	524
Nambucca Heads Surrounds	Both Aboriginal & Torres Strait Islander	7
Nambucca Heads Surrounds	Non-indigenous	7561
Nambucca Heads Surrounds	Torres Strait Islander	10
South West Rocks	Aboriginal	329
South West Rocks	Both Aboriginal & Torres Strait Islander	8
South West Rocks	Non-indigenous	5285
South West Rocks	Torres Strait Islander	6
Lord Howe Island	Aboriginal	5
Lord Howe Island	Non-indigenous	440
Laurieton - Bonny Hills	Aboriginal	780
Laurieton - Bonny Hills	Both Aboriginal & Torres Strait Islander	21
Laurieton - Bonny Hills	Non-indigenous	17667
Laurieton - Bonny Hills	Torres Strait Islander	16
Port Macquarie - West	Aboriginal	1339
Port Macquarie - West	Both Aboriginal & Torres Strait Islander	21
Port Macquarie - West	Non-indigenous	19778
Port Macquarie - West	Torres Strait Islander	9
Port Macquarie Surrounds	Aboriginal	246
Port Macquarie Surrounds	Both Aboriginal & Torres Strait Islander	7
Port Macquarie Surrounds	Non-indigenous	5048
Wauchope	Aboriginal	999
Wauchope	Both Aboriginal & Torres Strait Islander	16
Wauchope	Non-indigenous	11778
Wauchope	Torres Strait Islander	3
Port Macquarie - East	Aboriginal	508
Port Macquarie - East	Both Aboriginal & Torres Strait Islander	5
Port Macquarie - East	Non-indigenous	11232
Port Macquarie - East	Torres Strait Islander	19
Port Macquarie - South	Aboriginal	719
Port Macquarie - South	Both Aboriginal & Torres Strait Islander	11
Port Macquarie - South	Non-indigenous	16545
Port Macquarie - South	Torres Strait Islander	9
Gloucester	Aboriginal	379
Gloucester	Both Aboriginal & Torres Strait Islander	6
Gloucester	Non-indigenous	4925
Old Bar - Manning Point - Red Head	Aboriginal	671
Old Bar - Manning Point - Red Head	Both Aboriginal & Torres Strait Islander	3
Old Bar - Manning Point - Red Head	Non-indigenous	11789
Old Bar - Manning Point - Red Head	Torres Strait Islander	13
Taree	Aboriginal	2455
Taree	Both Aboriginal & Torres Strait Islander	36
Taree	Non-indigenous	18592
Taree	Torres Strait Islander	40
Taree Surrounds	Aboriginal	684
Taree Surrounds	Both Aboriginal & Torres Strait Islander	15
Taree Surrounds	Non-indigenous	12322
Taree Surrounds	Torres Strait Islander	23
Wingham	Aboriginal	390
Wingham	Both Aboriginal & Torres Strait Islander	3
Wingham	Non-indigenous	4994
Wingham	Torres Strait Islander	8
Albury - East	Aboriginal	504
Albury - East	Both Aboriginal & Torres Strait Islander	9
Albury - East	Non-indigenous	17314
Albury - East	Torres Strait Islander	4
Albury - North	Aboriginal	476
Albury - North	Both Aboriginal & Torres Strait Islander	15
Albury - North	Non-indigenous	10032
Albury - North	Torres Strait Islander	4
Albury - South	Aboriginal	330
Albury - South	Both Aboriginal & Torres Strait Islander	12
Albury - South	Non-indigenous	10171
Albury - South	Torres Strait Islander	6
Albury Surrounds	Aboriginal	376
Albury Surrounds	Both Aboriginal & Torres Strait Islander	9
Albury Surrounds	Non-indigenous	12114
Albury Surrounds	Torres Strait Islander	8
Lavington	Aboriginal	694
Lavington	Both Aboriginal & Torres Strait Islander	23
Lavington	Non-indigenous	14925
Lavington	Torres Strait Islander	23
Hay	Aboriginal	236
Hay	Non-indigenous	2656
Hay	Torres Strait Islander	5
Wentworth - Buronga	Aboriginal	573
Wentworth - Buronga	Both Aboriginal & Torres Strait Islander	15
Wentworth - Buronga	Non-indigenous	5913
Wentworth - Buronga	Torres Strait Islander	10
Wentworth-Balranald Region	Aboriginal	171
Wentworth-Balranald Region	Both Aboriginal & Torres Strait Islander	13
Wentworth-Balranald Region	Non-indigenous	3464
Corowa	Aboriginal	130
Corowa	Both Aboriginal & Torres Strait Islander	7
Corowa	Non-indigenous	5454
Corowa	Torres Strait Islander	4
Corowa Surrounds	Aboriginal	138
Corowa Surrounds	Both Aboriginal & Torres Strait Islander	8
Corowa Surrounds	Non-indigenous	7113
Corowa Surrounds	Torres Strait Islander	3
Deniliquin	Aboriginal	368
Deniliquin	Both Aboriginal & Torres Strait Islander	8
Deniliquin	Non-indigenous	6657
Deniliquin	Torres Strait Islander	5
Deniliquin Surrounds	Aboriginal	275
Deniliquin Surrounds	Both Aboriginal & Torres Strait Islander	3
Deniliquin Surrounds	Non-indigenous	6555
Deniliquin Surrounds	Torres Strait Islander	4
Moama	Aboriginal	220
Moama	Non-indigenous	6710
Tocumwal - Finley - Jerilderie	Aboriginal	296
Tocumwal - Finley - Jerilderie	Both Aboriginal & Torres Strait Islander	6
Tocumwal - Finley - Jerilderie	Non-indigenous	9469
Tocumwal - Finley - Jerilderie	Torres Strait Islander	7
Armidale	Aboriginal	1829
Armidale	Both Aboriginal & Torres Strait Islander	34
Armidale	Non-indigenous	22078
Armidale	Torres Strait Islander	26
Armidale Surrounds - North	Aboriginal	280
Armidale Surrounds - North	Both Aboriginal & Torres Strait Islander	3
Armidale Surrounds - North	Non-indigenous	4244
Armidale Surrounds - South	Aboriginal	528
Armidale Surrounds - South	Both Aboriginal & Torres Strait Islander	13
Armidale Surrounds - South	Non-indigenous	5353
Walcha	Aboriginal	193
Walcha	Both Aboriginal & Torres Strait Islander	6
Walcha	Non-indigenous	2939
Walcha	Torres Strait Islander	6
Glen Innes	Aboriginal	635
Glen Innes	Both Aboriginal & Torres Strait Islander	26
Glen Innes	Non-indigenous	8251
Glen Innes	Torres Strait Islander	19
Inverell	Aboriginal	1261
Inverell	Both Aboriginal & Torres Strait Islander	28
Inverell	Non-indigenous	10739
Inverell	Torres Strait Islander	29
Inverell Surrounds - East	Aboriginal	615
Inverell Surrounds - East	Both Aboriginal & Torres Strait Islander	3
Inverell Surrounds - East	Non-indigenous	4575
Inverell Surrounds - East	Torres Strait Islander	7
Inverell Surrounds - West	Aboriginal	378
Inverell Surrounds - West	Both Aboriginal & Torres Strait Islander	9
Inverell Surrounds - West	Non-indigenous	5333
Inverell Surrounds - West	Torres Strait Islander	14
Tenterfield	Aboriginal	493
Tenterfield	Both Aboriginal & Torres Strait Islander	12
Tenterfield	Non-indigenous	6295
Tenterfield	Torres Strait Islander	10
Moree	Aboriginal	1756
Moree	Both Aboriginal & Torres Strait Islander	24
Moree	Non-indigenous	6045
Moree	Torres Strait Islander	20
Moree Surrounds	Aboriginal	730
Moree Surrounds	Both Aboriginal & Torres Strait Islander	6
Moree Surrounds	Non-indigenous	4614
Moree Surrounds	Torres Strait Islander	6
Narrabri	Aboriginal	1037
Narrabri	Both Aboriginal & Torres Strait Islander	37
Narrabri	Non-indigenous	5816
Narrabri	Torres Strait Islander	8
Narrabri Surrounds	Aboriginal	637
Narrabri Surrounds	Both Aboriginal & Torres Strait Islander	13
Narrabri Surrounds	Non-indigenous	3963
Narrabri Surrounds	Torres Strait Islander	3
Gunnedah	Aboriginal	1629
Gunnedah	Both Aboriginal & Torres Strait Islander	37
Gunnedah	Non-indigenous	8062
Gunnedah	Torres Strait Islander	17
Gunnedah Surrounds	Aboriginal	443
Gunnedah Surrounds	Both Aboriginal & Torres Strait Islander	19
Gunnedah Surrounds	Non-indigenous	3896
Gunnedah Surrounds	Torres Strait Islander	11
Quirindi	Aboriginal	1082
Quirindi	Both Aboriginal & Torres Strait Islander	33
Quirindi	Non-indigenous	6429
Quirindi	Torres Strait Islander	7
Tamworth - East	Aboriginal	2759
Tamworth - East	Both Aboriginal & Torres Strait Islander	80
Tamworth - East	Non-indigenous	18487
Tamworth - East	Torres Strait Islander	34
Tamworth - North	Aboriginal	1676
Tamworth - North	Both Aboriginal & Torres Strait Islander	42
Tamworth - North	Non-indigenous	14783
Tamworth - North	Torres Strait Islander	16
Tamworth - West	Aboriginal	1536
Tamworth - West	Both Aboriginal & Torres Strait Islander	40
Tamworth - West	Non-indigenous	4408
Tamworth - West	Torres Strait Islander	14
Tamworth Surrounds	Aboriginal	1730
Tamworth Surrounds	Both Aboriginal & Torres Strait Islander	52
Tamworth Surrounds	Non-indigenous	17215
Tamworth Surrounds	Torres Strait Islander	41
Belmont - Bennetts Green	Aboriginal	831
Belmont - Bennetts Green	Both Aboriginal & Torres Strait Islander	23
Belmont - Bennetts Green	Non-indigenous	16995
Belmont - Bennetts Green	Torres Strait Islander	15
Belmont South - Blacksmiths	Aboriginal	387
Belmont South - Blacksmiths	Both Aboriginal & Torres Strait Islander	4
Belmont South - Blacksmiths	Non-indigenous	5289
Charlestown - Dudley	Aboriginal	1156
Charlestown - Dudley	Both Aboriginal & Torres Strait Islander	18
Charlestown - Dudley	Non-indigenous	24064
Charlestown - Dudley	Torres Strait Islander	16
Glendale - Cardiff - Hillsborough	Aboriginal	1323
Glendale - Cardiff - Hillsborough	Both Aboriginal & Torres Strait Islander	11
Glendale - Cardiff - Hillsborough	Non-indigenous	23230
Glendale - Cardiff - Hillsborough	Torres Strait Islander	24
Mount Hutton - Windale	Aboriginal	859
Mount Hutton - Windale	Both Aboriginal & Torres Strait Islander	13
Mount Hutton - Windale	Non-indigenous	8617
Mount Hutton - Windale	Torres Strait Islander	15
Redhead	Aboriginal	106
Redhead	Both Aboriginal & Torres Strait Islander	4
Redhead	Non-indigenous	3669
Redhead	Torres Strait Islander	6
Swansea - Caves Beach	Aboriginal	578
Swansea - Caves Beach	Both Aboriginal & Torres Strait Islander	14
Swansea - Caves Beach	Non-indigenous	11957
Swansea - Caves Beach	Torres Strait Islander	10
Valentine - Eleebana	Aboriginal	271
Valentine - Eleebana	Both Aboriginal & Torres Strait Islander	7
Valentine - Eleebana	Non-indigenous	12287
Valentine - Eleebana	Torres Strait Islander	3
Warners Bay - Boolaroo	Aboriginal	530
Warners Bay - Boolaroo	Both Aboriginal & Torres Strait Islander	4
Warners Bay - Boolaroo	Non-indigenous	14149
Warners Bay - Boolaroo	Torres Strait Islander	11
Bolton Point - Teralba	Aboriginal	763
Bolton Point - Teralba	Both Aboriginal & Torres Strait Islander	8
Bolton Point - Teralba	Non-indigenous	9354
Bolton Point - Teralba	Torres Strait Islander	10
Bonnells Bay - Silverwater	Aboriginal	581
Bonnells Bay - Silverwater	Both Aboriginal & Torres Strait Islander	7
Bonnells Bay - Silverwater	Non-indigenous	9094
Bonnells Bay - Silverwater	Torres Strait Islander	9
Edgeworth - Cameron Park	Aboriginal	1082
Edgeworth - Cameron Park	Both Aboriginal & Torres Strait Islander	17
Edgeworth - Cameron Park	Non-indigenous	15258
Edgeworth - Cameron Park	Torres Strait Islander	18
Morisset - Cooranbong	Aboriginal	958
Morisset - Cooranbong	Both Aboriginal & Torres Strait Islander	21
Morisset - Cooranbong	Non-indigenous	17123
Morisset - Cooranbong	Torres Strait Islander	27
Toronto - Awaba	Aboriginal	904
Toronto - Awaba	Both Aboriginal & Torres Strait Islander	10
Toronto - Awaba	Non-indigenous	13031
Toronto - Awaba	Torres Strait Islander	16
Wangi Wangi - Rathmines	Aboriginal	460
Wangi Wangi - Rathmines	Both Aboriginal & Torres Strait Islander	19
Wangi Wangi - Rathmines	Non-indigenous	8983
Wangi Wangi - Rathmines	Torres Strait Islander	5
West Wallsend - Barnsley - Killingworth	Aboriginal	518
West Wallsend - Barnsley - Killingworth	Both Aboriginal & Torres Strait Islander	17
West Wallsend - Barnsley - Killingworth	Non-indigenous	6705
West Wallsend - Barnsley - Killingworth	Torres Strait Islander	14
Adamstown - Kotara	Aboriginal	490
Adamstown - Kotara	Both Aboriginal & Torres Strait Islander	5
Adamstown - Kotara	Non-indigenous	16095
Adamstown - Kotara	Torres Strait Islander	10
Beresfield - Hexham	Aboriginal	906
Beresfield - Hexham	Both Aboriginal & Torres Strait Islander	15
Beresfield - Hexham	Non-indigenous	7621
Beresfield - Hexham	Torres Strait Islander	19
Hamilton - Broadmeadow	Aboriginal	463
Hamilton - Broadmeadow	Both Aboriginal & Torres Strait Islander	6
Hamilton - Broadmeadow	Non-indigenous	12300
Hamilton - Broadmeadow	Torres Strait Islander	3
Lambton - New Lambton	Aboriginal	547
Lambton - New Lambton	Both Aboriginal & Torres Strait Islander	14
Lambton - New Lambton	Non-indigenous	16769
Lambton - New Lambton	Torres Strait Islander	13
Maryland - Fletcher - Minmi	Aboriginal	951
Maryland - Fletcher - Minmi	Both Aboriginal & Torres Strait Islander	9
Maryland - Fletcher - Minmi	Non-indigenous	15448
Maryland - Fletcher - Minmi	Torres Strait Islander	21
Mayfield - Warabrook	Aboriginal	743
Mayfield - Warabrook	Both Aboriginal & Torres Strait Islander	13
Mayfield - Warabrook	Non-indigenous	14752
Mayfield - Warabrook	Torres Strait Islander	18
Merewether - The Junction	Aboriginal	300
Merewether - The Junction	Both Aboriginal & Torres Strait Islander	5
Merewether - The Junction	Non-indigenous	14197
Merewether - The Junction	Torres Strait Islander	4
Newcastle - Cooks Hill	Aboriginal	334
Newcastle - Cooks Hill	Both Aboriginal & Torres Strait Islander	10
Newcastle - Cooks Hill	Non-indigenous	12453
Newcastle - Cooks Hill	Torres Strait Islander	8
Newcastle Port - Kooragang	Non-indigenous	31
Shortland - Jesmond	Aboriginal	590
Shortland - Jesmond	Both Aboriginal & Torres Strait Islander	16
Shortland - Jesmond	Non-indigenous	11980
Shortland - Jesmond	Torres Strait Islander	7
Stockton - Fullerton Cove	Aboriginal	412
Stockton - Fullerton Cove	Both Aboriginal & Torres Strait Islander	10
Stockton - Fullerton Cove	Non-indigenous	8398
Stockton - Fullerton Cove	Torres Strait Islander	4
Wallsend - Elermore Vale	Aboriginal	1141
Wallsend - Elermore Vale	Both Aboriginal & Torres Strait Islander	7
Wallsend - Elermore Vale	Non-indigenous	19796
Wallsend - Elermore Vale	Torres Strait Islander	14
Waratah - North Lambton	Aboriginal	687
Waratah - North Lambton	Both Aboriginal & Torres Strait Islander	12
Waratah - North Lambton	Non-indigenous	12174
Waratah - North Lambton	Torres Strait Islander	10
Wickham - Carrington - Tighes Hill	Aboriginal	342
Wickham - Carrington - Tighes Hill	Both Aboriginal & Torres Strait Islander	11
Wickham - Carrington - Tighes Hill	Non-indigenous	8810
Wickham - Carrington - Tighes Hill	Torres Strait Islander	8
Ballina	Aboriginal	847
Ballina	Both Aboriginal & Torres Strait Islander	23
Ballina	Non-indigenous	17734
Ballina	Torres Strait Islander	25
Ballina Surrounds	Aboriginal	692
Ballina Surrounds	Both Aboriginal & Torres Strait Islander	18
Ballina Surrounds	Non-indigenous	17600
Ballina Surrounds	Torres Strait Islander	17
Bangalow	Aboriginal	86
Bangalow	Non-indigenous	6867
Bangalow	Torres Strait Islander	5
Brunswick Heads - Ocean Shores	Aboriginal	205
Brunswick Heads - Ocean Shores	Both Aboriginal & Torres Strait Islander	27
Brunswick Heads - Ocean Shores	Non-indigenous	8931
Brunswick Heads - Ocean Shores	Torres Strait Islander	7
Byron Bay	Aboriginal	172
Byron Bay	Both Aboriginal & Torres Strait Islander	17
Byron Bay	Non-indigenous	10711
Byron Bay	Torres Strait Islander	14
Evans Head	Aboriginal	300
Evans Head	Both Aboriginal & Torres Strait Islander	15
Evans Head	Non-indigenous	5318
Evans Head	Torres Strait Islander	10
Lennox Head - Skennars Head	Aboriginal	175
Lennox Head - Skennars Head	Both Aboriginal & Torres Strait Islander	7
Lennox Head - Skennars Head	Non-indigenous	9041
Lennox Head - Skennars Head	Torres Strait Islander	13
Mullumbimby	Aboriginal	135
Mullumbimby	Both Aboriginal & Torres Strait Islander	13
Mullumbimby	Non-indigenous	8748
Casino	Aboriginal	1156
Casino	Both Aboriginal & Torres Strait Islander	34
Casino	Non-indigenous	11078
Casino	Torres Strait Islander	30
Casino Surrounds	Aboriginal	421
Casino Surrounds	Both Aboriginal & Torres Strait Islander	28
Casino Surrounds	Non-indigenous	6927
Casino Surrounds	Torres Strait Islander	5
Goonellabah	Aboriginal	950
Goonellabah	Both Aboriginal & Torres Strait Islander	33
Goonellabah	Non-indigenous	12592
Goonellabah	Torres Strait Islander	16
Kyogle	Aboriginal	377
Kyogle	Both Aboriginal & Torres Strait Islander	15
Kyogle	Non-indigenous	7216
Kyogle	Torres Strait Islander	3
Lismore	Aboriginal	982
Lismore	Both Aboriginal & Torres Strait Islander	38
Lismore	Non-indigenous	14177
Lismore	Torres Strait Islander	32
Lismore Surrounds	Aboriginal	502
Lismore Surrounds	Both Aboriginal & Torres Strait Islander	20
Lismore Surrounds	Non-indigenous	15245
Lismore Surrounds	Torres Strait Islander	19
Kingscliff - Fingal Head	Aboriginal	595
Kingscliff - Fingal Head	Both Aboriginal & Torres Strait Islander	42
Kingscliff - Fingal Head	Non-indigenous	14131
Kingscliff - Fingal Head	Torres Strait Islander	50
Murwillumbah	Aboriginal	308
Murwillumbah	Both Aboriginal & Torres Strait Islander	22
Murwillumbah	Non-indigenous	9162
Murwillumbah	Torres Strait Islander	9
Murwillumbah Surrounds	Aboriginal	305
Murwillumbah Surrounds	Both Aboriginal & Torres Strait Islander	24
Murwillumbah Surrounds	Non-indigenous	9995
Murwillumbah Surrounds	Torres Strait Islander	28
Pottsville	Aboriginal	454
Pottsville	Both Aboriginal & Torres Strait Islander	58
Pottsville	Non-indigenous	13545
Pottsville	Torres Strait Islander	29
Tweed Heads	Aboriginal	724
Tweed Heads	Both Aboriginal & Torres Strait Islander	69
Tweed Heads	Non-indigenous	19710
Tweed Heads	Torres Strait Islander	60
Banora Point	Aboriginal	707
Banora Point	Both Aboriginal & Torres Strait Islander	104
Banora Point	Non-indigenous	15480
Banora Point	Torres Strait Islander	29
Terranora - North Tumbulgum	Aboriginal	109
Terranora - North Tumbulgum	Both Aboriginal & Torres Strait Islander	8
Terranora - North Tumbulgum	Non-indigenous	3201
Terranora - North Tumbulgum	Torres Strait Islander	6
Tweed Heads South	Aboriginal	513
Tweed Heads South	Both Aboriginal & Torres Strait Islander	33
Tweed Heads South	Non-indigenous	7837
Tweed Heads South	Torres Strait Islander	40
Griffith (NSW)	Aboriginal	1158
Griffith (NSW)	Both Aboriginal & Torres Strait Islander	14
Griffith (NSW)	Non-indigenous	19375
Griffith (NSW)	Torres Strait Islander	22
Griffith Surrounds	Aboriginal	822
Griffith Surrounds	Both Aboriginal & Torres Strait Islander	6
Griffith Surrounds	Non-indigenous	11922
Griffith Surrounds	Torres Strait Islander	10
Leeton	Aboriginal	688
Leeton	Both Aboriginal & Torres Strait Islander	13
Leeton	Non-indigenous	9607
Leeton	Torres Strait Islander	22
Narrandera	Aboriginal	729
Narrandera	Both Aboriginal & Torres Strait Islander	3
Narrandera	Non-indigenous	5170
Narrandera	Torres Strait Islander	3
Tumbarumba	Aboriginal	205
Tumbarumba	Non-indigenous	3317
Tumut	Aboriginal	501
Tumut	Both Aboriginal & Torres Strait Islander	4
Tumut	Non-indigenous	6148
Tumut	Torres Strait Islander	14
Tumut Surrounds	Aboriginal	215
Tumut Surrounds	Both Aboriginal & Torres Strait Islander	3
Tumut Surrounds	Non-indigenous	4526
Cootamundra	Aboriginal	545
Cootamundra	Both Aboriginal & Torres Strait Islander	23
Cootamundra	Non-indigenous	7117
Cootamundra	Torres Strait Islander	20
Gundagai	Aboriginal	141
Gundagai	Both Aboriginal & Torres Strait Islander	9
Gundagai	Non-indigenous	3565
Junee	Aboriginal	577
Junee	Both Aboriginal & Torres Strait Islander	12
Junee	Non-indigenous	5759
Junee	Torres Strait Islander	3
Temora	Aboriginal	232
Temora	Both Aboriginal & Torres Strait Islander	6
Temora	Non-indigenous	6357
Temora	Torres Strait Islander	8
Wagga Wagga - East	Aboriginal	893
Wagga Wagga - East	Both Aboriginal & Torres Strait Islander	4
Wagga Wagga - East	Non-indigenous	16002
Wagga Wagga - East	Torres Strait Islander	22
Wagga Wagga - North	Aboriginal	192
