SA2_NAME21	AustCitizen	persons
Herdsman	0	0
Herdsman	1	0
Innaloo - Doubleview	0	2953
Innaloo - Doubleview	1	15515
Karrinyup - Gwelup - Carine	0	2240
Karrinyup - Gwelup - Carine	1	20362
Nollamara - Westminster	0	5763
Nollamara - Westminster	1	14055
Osborne Park Industrial	0	94
Osborne Park Industrial	1	125
Scarborough	0	3369
Scarborough	1	14183
Stirling - Osborne Park	0	2882
Stirling - Osborne Park	1	11738
Trigg - North Beach - Watermans Bay	0	687
Trigg - North Beach - Watermans Bay	1	7278
Tuart Hill - Joondanna	0	3031
Tuart Hill - Joondanna	1	9789
Wembley Downs - Churchlands - Woodlands	0	1807
Wembley Downs - Churchlands - Woodlands	1	13237
Yokine - Coolbinia - Menora	0	2691
Yokine - Coolbinia - Menora	1	14375
Dianella - North	0	1311
Dianella - North	1	10616
Dianella - South	0	2039
Dianella - South	1	10946
Alexander Heights - Koondoola	0	1907
Alexander Heights - Koondoola	1	9780
Butler - Merriwa - Ridgewood	0	4437
Butler - Merriwa - Ridgewood	1	19242
Carramar	0	2800
Carramar	1	15841
Clarkson	0	2708
Clarkson	1	11196
Girrawheen	0	1801
Girrawheen	1	7096
Marangaroo	0	1446
Marangaroo	1	9037
Mindarie - Quinns Rocks - Jindalee	0	3205
Mindarie - Quinns Rocks - Jindalee	1	17559
Neerabup National Park	0	0
Neerabup National Park	1	6
Tapping - Ashby - Sinagra	0	1876
Tapping - Ashby - Sinagra	1	11693
Alkimos - Eglinton	0	2939
Alkimos - Eglinton	1	10965
Carabooda - Pinjar	0	140
Carabooda - Pinjar	1	583
Two Rocks	0	623
Two Rocks	1	3199
Yanchep	0	1974
Yanchep	1	9035
Hocking - Pearsall	0	1709
Hocking - Pearsall	1	11430
Landsdale	0	1824
Landsdale	1	13577
Madeley - Darch	0	1687
Madeley - Darch	1	12512
Wanneroo - Sinagra	0	2071
Wanneroo - Sinagra	1	12607
Armadale - Wungong - Brookdale	0	4169
Armadale - Wungong - Brookdale	1	18997
Ashendon - Lesley	0	3
Ashendon - Lesley	1	0
Camillo - Champion Lakes	0	1001
Camillo - Champion Lakes	1	4792
Kelmscott	0	1769
Kelmscott	1	8835
Mount Nasura - Mount Richon - Bedfordale	0	903
Mount Nasura - Mount Richon - Bedfordale	1	7338
Roleystone	0	689
Roleystone	1	6554
Seville Grove	0	2049
Seville Grove	1	9360
Harrisdale	0	2536
Harrisdale	1	9131
Piara Waters - Forrestdale	0	3322
Piara Waters - Forrestdale	1	12727
Belmont - Ascot - Redcliffe	0	3673
Belmont - Ascot - Redcliffe	1	11409
East Victoria Park - Carlisle	0	3799
East Victoria Park - Carlisle	1	13446
Kewdale Commercial	0	0
Kewdale Commercial	1	0
Perth Airport	0	20
Perth Airport	1	0
Victoria Park - Lathlain - Burswood	0	4054
Victoria Park - Lathlain - Burswood	1	11762
Cloverdale	0	2405
Cloverdale	1	6459
Kewdale	0	1936
Kewdale	1	5458
Rivervale	0	2899
Rivervale	1	7998
Bentley - Wilson - St James	0	7216
Bentley - Wilson - St James	1	13396
Canning Vale - West	0	1871
Canning Vale - West	1	8207
Canning Vale Commercial	0	3
Canning Vale Commercial	1	0
Cannington - Queens Park	0	8174
Cannington - Queens Park	1	12481
Parkwood - Ferndale - Lynwood	0	2796
Parkwood - Ferndale - Lynwood	1	11196
Riverton - Shelley - Rossmoyne	0	2615
Riverton - Shelley - Rossmoyne	1	11903
Welshpool	0	6
Welshpool	1	10
Willetton	0	3867
Willetton	1	15395
Beckenham - Kenwick - Langford	0	5538
Beckenham - Kenwick - Langford	1	14742
Canning Vale - East	0	6317
Canning Vale - East	1	18098
Gosnells	0	4468
Gosnells	1	16678
Huntingdale - Southern River	0	3933
Huntingdale - Southern River	1	17936
Maddington - Orange Grove - Martin	0	3385
Maddington - Orange Grove - Martin	1	11620
Thornlie	0	4668
Thornlie	1	18997
Forrestfield - Wattle Grove	0	3153
Forrestfield - Wattle Grove	1	16576
High Wycombe	0	1567
High Wycombe	1	10631
Kalamunda - Maida Vale - Gooseberry Hill	0	1474
Kalamunda - Maida Vale - Gooseberry Hill	1	13662
Lesmurdie - Bickley - Carmel	0	1015
Lesmurdie - Bickley - Carmel	1	10683
Byford	0	2935
Byford	1	17536
Mundijong	0	724
Mundijong	1	6441
Serpentine - Jarrahdale	0	870
Serpentine - Jarrahdale	1	3737
Como	0	2551
Como	1	12024
Manning - Waterford	0	1908
Manning - Waterford	1	9745
South Perth - Kensington	0	2890
South Perth - Kensington	1	14336
Banjup	0	3315
Banjup	1	18431
Bibra Industrial	0	9
Bibra Industrial	1	12
Bibra Lake	0	0
Bibra Lake	1	0
Coogee	0	1131
Coogee	1	8685
Coolbellup	0	1237
Coolbellup	1	7266
Hamilton Hill	0	1944
Hamilton Hill	1	9383
Henderson	0	5
Henderson	1	5
North Coogee	0	500
North Coogee	1	3241
South Lake - Cockburn Central	0	1990
South Lake - Cockburn Central	1	9733
Spearwood	0	1598
Spearwood	1	9670
Success - Hammond Park	0	3164
Success - Hammond Park	1	14290
Yangebup	0	955
Yangebup	1	6676
Beeliar - Wattleup	0	1448
Beeliar - Wattleup	1	8680
Jandakot	0	284
Jandakot	1	2162
East Fremantle	0	768
East Fremantle	1	7051
Fremantle	0	2612
Fremantle	1	14108
Fremantle - South	0	2024
Fremantle - South	1	13348
O'Connor (WA)	0	2
O'Connor (WA)	1	3
Wellard (West) - Bertram	0	3674
Wellard (West) - Bertram	1	14279
Calista	0	1249
Calista	1	6185
Hope Valley - Postans	0	13
Hope Valley - Postans	1	62
Kwinana Industrial	0	8
Kwinana Industrial	1	16
Parmelia - Orelia	0	2100
Parmelia - Orelia	1	9186
Casuarina - Wandi	0	2442
Casuarina - Wandi	1	6642
Applecross - Ardross	0	1732
Applecross - Ardross	1	9993
Bateman	0	579
Bateman	1	3253
Bicton - Palmyra	0	1498
Bicton - Palmyra	1	13280
Booragoon	0	2096
Booragoon	1	13380
Bull Creek	0	1460
Bull Creek	1	6570
Leeming	0	1215
Leeming	1	9668
Melville	0	1605
Melville	1	15847
Murdoch - Kardinya	0	2251
Murdoch - Kardinya	1	10238
Willagee	0	742
Willagee	1	4705
Winthrop	0	938
Winthrop	1	5082
Cooloongup	0	1394
Cooloongup	1	7109
Port Kennedy	0	2191
Port Kennedy	1	11286
Rockingham	0	2990
Rockingham	1	13421
Rockingham Lakes	0	0
Rockingham Lakes	1	3
Safety Bay - Shoalwater	0	1667
Safety Bay - Shoalwater	1	10372
Singleton - Golden Bay - Secret Harbour	0	3093
Singleton - Golden Bay - Secret Harbour	1	19085
Waikiki	0	1966
Waikiki	1	10573
Warnbro	0	1543
Warnbro	1	9198
Baldivis - North	0	2330
Baldivis - North	1	9321
Baldivis - South	0	4346
Baldivis - South	1	21700
Karnup	0	345
Karnup	1	1751
Albany	0	1686
Albany	1	13142
Albany Surrounds	0	459
Albany Surrounds	1	3248
Bayonet Head - Lower King	0	511
Bayonet Head - Lower King	1	4700
Denmark	0	852
Denmark	1	5458
Gnowangerup	0	454
Gnowangerup	1	2408
Katanning	0	946
Katanning	1	3566
Kojonup	0	629
Kojonup	1	3424
Little Grove - Elleker	0	618
Little Grove - Elleker	1	3061
McKail - Willyung	0	1203
McKail - Willyung	1	10130
Plantagenet	0	923
Plantagenet	1	4465
Stirling Range National Park	0	0
Stirling Range National Park	1	0
Chittering	0	786
Chittering	1	5144
Cunderdin	0	705
Cunderdin	1	3084
Dowerin	0	498
Dowerin	1	3303
Gingin - Dandaragan	0	1502
Gingin - Dandaragan	1	7427
Merredin	0	817
Merredin	1	4076
Moora	0	873
Moora	1	3598
Mukinbudin	0	606
Mukinbudin	1	2399
Northam	0	1971
Northam	1	9387
Toodyay	0	805
Toodyay	1	3796
York - Beverley	0	695
York - Beverley	1	4463
Brookton	0	468
Brookton	1	3036
Kulin	0	715
Kulin	1	3534
Murray	0	360
Murray	1	2016
Narrogin	0	753
Narrogin	1	3617
Wagin	0	804
Wagin	1	4055
Broome	0	3116
Broome	1	11544
Derby - West Kimberley	0	1567
Derby - West Kimberley	1	5478
Halls Creek	0	483
Halls Creek	1	3120
Kununurra	0	1734
Kununurra	1	5743
Roebuck	0	338
Roebuck	1	1972
East Pilbara	0	2404
East Pilbara	1	3506
Newman	0	1118
Newman	1	3121
Port Hedland	0	1004
Port Hedland	1	3249
South Hedland	0	3072
South Hedland	1	7974
Ashburton (WA)	0	2149
Ashburton (WA)	1	5242
Karratha	0	4322
Karratha	1	12691
Roebourne	0	1474
Roebourne	1	3713
Esperance	0	1886
Esperance	1	10117
Esperance Surrounds	0	697
Esperance Surrounds	1	3269
Carnarvon	0	1215
Carnarvon	1	3664
Exmouth	0	937
Exmouth	1	3722
Boulder	0	2196
Boulder	1	4954
Kalgoorlie	0	3262
Kalgoorlie	1	9951
Kalgoorlie - North	0	1767
Kalgoorlie - North	1	6944
Kalgoorlie Airport	0	0
Kalgoorlie Airport	1	0
Kambalda - Coolgardie - Norseman	0	1419
Kambalda - Coolgardie - Norseman	1	2970
Leinster - Leonora	0	1567
Leinster - Leonora	1	3237
Trafalgar (WA)	0	0
Trafalgar (WA)	1	0
Geraldton	0	1888
Geraldton	1	10000
Geraldton - East	0	1348
Geraldton - East	1	6476
Geraldton - North	0	1095
Geraldton - North	1	7451
Geraldton - South	0	1225
Geraldton - South	1	9108
Irwin	0	524
Irwin	1	3156
Meekatharra	0	1222
Meekatharra	1	1931
Morawa	0	896
Morawa	1	2980
Northampton - Mullewa - Greenough	0	1014
Northampton - Mullewa - Greenough	1	4665
Migratory - Offshore - Shipping (WA)	0	298
Migratory - Offshore - Shipping (WA)	1	216
No usual address (WA)	0	4112
No usual address (WA)	1	3943
Bridgewater - Gagebrook	0	967
Bridgewater - Gagebrook	1	7183
Brighton - Pontville	0	314
Brighton - Pontville	1	6135
Old Beach - Otago	0	324
Old Beach - Otago	1	4665
Bellerive - Rosny	0	990
Bellerive - Rosny	1	5532
Cambridge	0	494
Cambridge	1	8079
Geilston Bay - Risdon	0	278
Geilston Bay - Risdon	1	3174
Howrah - Tranmere	0	1029
Howrah - Tranmere	1	10598
Lindisfarne - Rose Bay	0	1080
Lindisfarne - Rose Bay	1	6750
Mornington - Warrane	0	973
Mornington - Warrane	1	4195
Risdon Vale	0	847
Risdon Vale	1	2654
Rokeby	0	1095
Rokeby	1	6779
South Arm	0	289
South Arm	1	4327
Austins Ferry - Granton	0	287
Austins Ferry - Granton	1	4010
Berriedale - Chigwell	0	717
Berriedale - Chigwell	1	5031
Claremont (Tas.)	0	1146
Claremont (Tas.)	1	7251
Derwent Park - Lutana	0	1089
Derwent Park - Lutana	1	3620
Glenorchy	0	3141
Glenorchy	1	9146
Montrose - Rosetta	0	804
Montrose - Rosetta	1	4338
Moonah	0	1418
Moonah	1	4319
New Norfolk	0	627
New Norfolk	1	6666
West Moonah	0	1083
West Moonah	1	3315
Kingston - Huntingfield	0	2374
Kingston - Huntingfield	1	11099
Kingston Beach - Blackmans Bay	0	1172
Kingston Beach - Blackmans Bay	1	9879
Margate - Snug	0	625
Margate - Snug	1	7857
Mount Wellington	0	0
Mount Wellington	1	0
Taroona - Bonnet Hill	0	363
Taroona - Bonnet Hill	1	3274
Hobart	0	2663
Hobart	1	6362
Lenah Valley - Mount Stuart	0	1305
Lenah Valley - Mount Stuart	1	7728
Mount Nelson - Dynnyrne	0	1098
Mount Nelson - Dynnyrne	1	3955
New Town	0	1491
New Town	1	5115
Sandy Bay	0	3234
Sandy Bay	1	9092
South Hobart - Fern Tree	0	1043
South Hobart - Fern Tree	1	5684
West Hobart	0	895
West Hobart	1	5502
Dodges Ferry - Lewisham	0	808
Dodges Ferry - Lewisham	1	7713
Sorell - Richmond	0	898
Sorell - Richmond	1	9095
Invermay	0	898
Invermay	1	2600
Kings Meadows - Punchbowl	0	557
Kings Meadows - Punchbowl	1	4384
Launceston	0	1045
Launceston	1	4376
Legana	0	326
Legana	1	4443
Mowbray	0	1199
Mowbray	1	2849
Newnham - Mayfield	0	1864
Newnham - Mayfield	1	7764
Newstead	0	640
Newstead	1	4809
Norwood (Tas.)	0	310
Norwood (Tas.)	1	3721
Prospect Vale - Blackstone	0	495
Prospect Vale - Blackstone	1	6282
Ravenswood	0	405
Ravenswood	1	3399
Riverside	0	793
Riverside	1	6482
South Launceston	0	751
South Launceston	1	4095
Summerhill - Prospect	0	439
Summerhill - Prospect	1	4519
Trevallyn	0	449
Trevallyn	1	4377
Waverley - St Leonards	0	293
Waverley - St Leonards	1	3639
West Launceston	0	430
West Launceston	1	3785
Youngtown - Relbia	0	338
Youngtown - Relbia	1	4583
Beauty Point - Beaconsfield	0	419
Beauty Point - Beaconsfield	1	3626
Deloraine	0	757
Deloraine	1	5357
Grindelwald - Lanena	0	578
Grindelwald - Lanena	1	5558
Hadspen - Carrick	0	200
Hadspen - Carrick	1	3405
Westbury	0	389
Westbury	1	3962
Dilston - Lilydale	0	390
Dilston - Lilydale	1	3964
George Town	0	660
George Town	1	6458
Longford	0	395
Longford	1	4033
Northern Midlands	0	391
Northern Midlands	1	3309
Perth - Evandale	0	318
Perth - Evandale	1	5164
St Helens - Scamander	0	714
St Helens - Scamander	1	6042
Flinders and Cape Barren Islands	0	94
Flinders and Cape Barren Islands	1	828
Scottsdale - Bridport	0	655
Scottsdale - Bridport	1	6180
Central Highlands	0	319
Central Highlands	1	2108
Derwent Valley	0	318
Derwent Valley	1	3006
Southern Midlands	0	600
Southern Midlands	1	6075
Wilderness - East	0	4
Wilderness - East	1	4
Bruny Island - Kettering	0	375
Bruny Island - Kettering	1	3072
Cygnet	0	519
Cygnet	1	4283
Geeveston - Dover	0	452
Geeveston - Dover	1	3599
Huonville - Franklin	0	912
Huonville - Franklin	1	8493
Forestier - Tasman	0	311
Forestier - Tasman	1	2282
Triabunna - Bicheno	0	718
Triabunna - Bicheno	1	4270
Acton - Upper Burnie	0	276
Acton - Upper Burnie	1	2994
Burnie - Ulverstone Surrounds	0	390
Burnie - Ulverstone Surrounds	1	4785
Burnie - Wivenhoe	0	436
Burnie - Wivenhoe	1	3343
Parklands - Camdale	0	682
Parklands - Camdale	1	6095
Penguin - Sulphur Creek	0	413
Penguin - Sulphur Creek	1	5004
Romaine - Havenview	0	247
Romaine - Havenview	1	3288
Somerset	0	307
Somerset	1	3760
Ulverstone	0	469
Ulverstone	1	6619
West Ulverstone	0	417
West Ulverstone	1	4098
Wynyard	0	524
Wynyard	1	5864
Devonport	0	1456
Devonport	1	13025
East Devonport	0	660
East Devonport	1	4415
Latrobe	0	487
Latrobe	1	4898
Miandetta - Don	0	257
Miandetta - Don	1	3404
Port Sorell	0	554
Port Sorell	1	5918
Quoiba - Spreyton	0	183
Quoiba - Spreyton	1	2933
Sheffield - Railton	0	758
Sheffield - Railton	1	5861
Turners Beach - Forth	0	315
Turners Beach - Forth	1	3163
King Island	0	252
King Island	1	1365
North West	0	615
North West	1	3573
Smithton	0	563
Smithton	1	3371
Waratah	0	394
Waratah	1	3449
West Coast (Tas.)	0	634
West Coast (Tas.)	1	3633
Wilderness - West	0	0
Wilderness - West	1	0
Migratory - Offshore - Shipping (Tas.)	0	13
Migratory - Offshore - Shipping (Tas.)	1	6
No usual address (Tas.)	0	392
No usual address (Tas.)	1	985
Darwin Airport	0	14
Darwin Airport	1	9
Darwin City	0	3226
Darwin City	1	3923
East Point	0	0
East Point	1	0
Fannie Bay - The Gardens	0	772
Fannie Bay - The Gardens	1	2830
Larrakeyah	0	1327
Larrakeyah	1	2616
Ludmilla - The Narrows	0	426
Ludmilla - The Narrows	1	2137
Parap	0	699
Parap	1	2120
Stuart Park	0	1257
Stuart Park	1	2844
Woolner - Bayview - Winnellie	0	614
Woolner - Bayview - Winnellie	1	2244
Alawa	0	558
Alawa	1	1520
Anula	0	377
Anula	1	2008
Berrimah	0	401
Berrimah	1	1311
Brinkin - Nakara	0	1158
Brinkin - Nakara	1	2272
Buffalo Creek	0	0
Buffalo Creek	1	0
Charles Darwin	0	0
Charles Darwin	1	3
Coconut Grove	0	950
Coconut Grove	1	1942
East Arm	0	2
East Arm	1	19
Jingili	0	245
Jingili	1	1596
Karama	0	897
Karama	1	3906
Leanyer	0	856
Leanyer	1	3741
Lyons (NT)	0	1065
Lyons (NT)	1	4941
Malak - Marrara	0	768
Malak - Marrara	1	3573
Millner	0	788
Millner	1	1788
Moil	0	419
Moil	1	1581
Nightcliff	0	1054
Nightcliff	1	2830
Rapid Creek	0	815
Rapid Creek	1	2446
Tiwi	0	587
Tiwi	1	1924
Wagaman	0	553
Wagaman	1	1470
Wanguri	0	338
Wanguri	1	1498
Wulagi	0	432
Wulagi	1	2078
Howard Springs	0	1560
Howard Springs	1	3540
Humpty Doo	0	913
Humpty Doo	1	7474
Koolpinyah	0	5
Koolpinyah	1	10
Virginia	0	475
Virginia	1	2722
Weddell	0	912
Weddell	1	3377
Bakewell	0	579
Bakewell	1	2512
Driver	0	593
Driver	1	2154
Durack - Marlow Lagoon	0	632
Durack - Marlow Lagoon	1	3869
Gray	0	674
Gray	1	2468
Moulden	0	661
Moulden	1	2392
Palmerston - North	0	683
Palmerston - North	1	3773
Palmerston - South	0	1107
Palmerston - South	1	5344
Rosebery - Bellamack	0	1252
Rosebery - Bellamack	1	5303
Woodroffe	0	474
Woodroffe	1	2701
Charles	0	697
Charles	1	3518
East Side	0	990
East Side	1	4428
Flynn (NT)	0	1072
Flynn (NT)	1	3513
Larapinta	0	981
Larapinta	1	3983
Mount Johns	0	1369
Mount Johns	1	2656
Petermann - Simpson	0	442
Petermann - Simpson	1	1519
Ross	0	506
Ross	1	2200
Sandover - Plenty	0	853
Sandover - Plenty	1	3059
Tanami	0	202
Tanami	1	2637
Yuendumu - Anmatjere	0	141
Yuendumu - Anmatjere	1	1710
Barkly	0	152
Barkly	1	2051
Tennant Creek	0	578
Tennant Creek	1	2502
Alligator	0	984
Alligator	1	3258
Daly	0	252
Daly	1	1638
Thamarrurr	0	150
Thamarrurr	1	1968
Tiwi Islands	0	179
Tiwi Islands	1	2169
West Arnhem	0	220
West Arnhem	1	4984
Anindilyakwa	0	362
Anindilyakwa	1	2179
East Arnhem	0	294
East Arnhem	1	6689
Nhulunbuy	0	980
Nhulunbuy	1	2287
Elsey	0	268
Elsey	1	2015
Gulf	0	559
Gulf	1	3630
Katherine	0	2143
Katherine	1	7515
Victoria River	0	288
Victoria River	1	2321
Migratory - Offshore - Shipping (NT)	0	38
Migratory - Offshore - Shipping (NT)	1	61
No usual address (NT)	0	1244
No usual address (NT)	1	2256
Aranda	0	291
Aranda	1	2314
Belconnen	0	3331
Belconnen	1	5171
Bruce	0	1852
Bruce	1	5668
Charnwood	0	347
Charnwood	1	2708
Cook	0	324
Cook	1	2641
Dunlop	0	541
Dunlop	1	6724
Evatt	0	478
Evatt	1	5053
Florey	0	635
Florey	1	4146
Flynn (ACT)	0	316
Flynn (ACT)	1	3355
Fraser	0	111
Fraser	1	2015
Giralang	0	306
Giralang	1	3066
Gooromon	0	0
Gooromon	1	3
Hawker	0	385
Hawker	1	2623
Higgins	0	335
Higgins	1	2986
Holt	0	701
Holt	1	4927
Kaleen	0	980
Kaleen	1	6692
Latham	0	344
Latham	1	3423
Lawson	0	945
Lawson	1	1794
Macgregor (ACT)	0	721
Macgregor (ACT)	1	6328
Macquarie	0	514
Macquarie	1	2590
McKellar	0	284
McKellar	1	2456
Melba	0	303
Melba	1	3080
Page	0	531
Page	1	2523
Scullin	0	445
Scullin	1	2624
Spence	0	167
Spence	1	2420
Weetangera	0	274
Weetangera	1	2521
Molonglo Corridor	0	0
Molonglo Corridor	1	12
Macnamara	0	0
Macnamara	1	0
Strathnairn	0	176
Strathnairn	1	538
West Belconnen	0	18
West Belconnen	1	7
Hume	0	380
Hume	1	15
Kowen	0	1
Kowen	1	24
Canberra East	0	396
Canberra East	1	701
Canberra Airport	0	38
Canberra Airport	1	87
Majura	0	64
Majura	1	232
Amaroo	0	642
Amaroo	1	5487
Bonner	0	1267
Bonner	1	6072
Casey	0	883
Casey	1	5588
Crace	0	665
Crace	1	4135
Forde	0	476
Forde	1	3959
Franklin	0	2153
Franklin	1	5331
Gungahlin	0	2754
Gungahlin	1	5832
Hall	0	13
Hall	1	285
Harrison	0	1829
Harrison	1	6415
Mitchell	0	7
Mitchell	1	0
Ngunnawal	0	1383
Ngunnawal	1	9574
Nicholls	0	526
Nicholls	1	6154
Palmerston	0	670
Palmerston	1	4909
Gungahlin - East	0	0
Gungahlin - East	1	0
Gungahlin - West	0	0
Gungahlin - West	1	0
Jacka	0	143
Jacka	1	569
Kenny	0	12
Kenny	1	7
Moncrieff	0	891
Moncrieff	1	4419
Taylor	0	519
Taylor	1	1701
Throsby	0	466
Throsby	1	1939
Acton	0	889
Acton	1	1959
Ainslie	0	454
Ainslie	1	4922
Braddon	0	1386
Braddon	1	4997
Civic	0	1874
Civic	1	2961
Dickson	0	621
Dickson	1	2671
Downer	0	668
Downer	1	3628
Hackett	0	269
Hackett	1	2958
Lyneham	0	1074
Lyneham	1	4629
O'Connor (ACT)	0	636
O'Connor (ACT)	1	5281
Turner	0	784
Turner	1	3686
Watson	0	935
Watson	1	5792
Black Mountain	0	0
Black Mountain	1	0
Campbell	0	553
Campbell	1	4035
Duntroon	0	446
Duntroon	1	1528
Parkes (ACT) - North	0	0
Parkes (ACT) - North	1	0
Reid	0	280
Reid	1	1264
Russell	0	0
Russell	1	0
Deakin	0	301
Deakin	1	2823
Forrest	0	152
Forrest	1	1675
Griffith (ACT)	0	630
Griffith (ACT)	1	4698
Lake Burley Griffin	0	0
Lake Burley Griffin	1	0
Narrabundah	0	852
Narrabundah	1	5603
Parkes (ACT) - South	0	3
Parkes (ACT) - South	1	0
Red Hill (ACT)	0	321
Red Hill (ACT)	1	2825
Yarralumla	0	294
Yarralumla	1	2826
Barton	0	360
Barton	1	1586
Fyshwick	0	13
Fyshwick	1	39
Kingston (ACT)	0	1186
Kingston (ACT)	1	5393
Banks	0	336
Banks	1	4764
Bonython	0	320
Bonython	1	3519
Calwell	0	390
Calwell	1	5340
Chisholm	0	379
Chisholm	1	4889
Conder	0	351
Conder	1	4757
Fadden	0	150
Fadden	1	2856
Gilmore	0	161
Gilmore	1	2545
Gordon (ACT)	0	596
Gordon (ACT)	1	7296
Gowrie (ACT)	0	191
Gowrie (ACT)	1	2949
Greenway	0	693
Greenway	1	3436
Isabella Plains	0	353
Isabella Plains	1	3976
Kambah	0	1348
Kambah	1	14322
Macarthur	0	59
Macarthur	1	1346
Monash	0	443
Monash	1	5201
Mount Taylor	0	0
Mount Taylor	1	0
Oxley (ACT)	0	113
Oxley (ACT)	1	1590
Richardson	0	277
Richardson	1	2781
Theodore	0	222
Theodore	1	3576
Tuggeranong	0	11
Tuggeranong	1	32
Wanniassa	0	679
Wanniassa	1	7206
Tuggeranong - West	0	0
Tuggeranong - West	1	13
Chapman	0	144
Chapman	1	2723
Duffy	0	280
Duffy	1	3115
Fisher	0	329
Fisher	1	2890
Holder	0	292
Holder	1	2524
Rivett	0	283
Rivett	1	3071
Stirling	0	200
Stirling	1	1991
Waramanga	0	279
Waramanga	1	2506
Weston	0	460
Weston	1	3540
Scrivener	0	0
Scrivener	1	0
Chifley	0	440
Chifley	1	2240
Curtin	0	555
Curtin	1	5014
Farrer	0	406
Farrer	1	3381
Garran	0	514
Garran	1	3192
Hughes	0	355
Hughes	1	2855
Isaacs	0	215
Isaacs	1	2164
Lyons (ACT)	0	757
Lyons (ACT)	1	2514
Mawson	0	713
Mawson	1	2727
O'Malley	0	110
O'Malley	1	818
Pearce	0	268
Pearce	1	2419
Phillip	0	1493
Phillip	1	3704
Torrens	0	238
Torrens	1	2186
Arboretum	0	2
Arboretum	1	11
Coombs	0	946
Coombs	1	3905
Denman Prospect	0	422
Denman Prospect	1	2337
Molonglo	0	0
Molonglo	1	0
Wright	0	646
Wright	1	3162
Molonglo - East	0	4
Molonglo - East	1	0
Whitlam	0	2
Whitlam	1	5
ACT - South West	0	35
ACT - South West	1	521
Namadgi	0	10
Namadgi	1	53
Migratory - Offshore - Shipping (ACT)	0	0
Migratory - Offshore - Shipping (ACT)	1	0
No usual address (ACT)	0	188
No usual address (ACT)	1	417
Christmas Island	0	713
Christmas Island	1	979
Cocos (Keeling) Islands	0	103
Cocos (Keeling) Islands	1	490
Jervis Bay	0	99
Jervis Bay	1	211
Norfolk Island	0	447
Norfolk Island	1	1741
Migratory - Offshore - Shipping (OT)	0	0
Migratory - Offshore - Shipping (OT)	1	0
No usual address (OT)	0	-1
No usual address (OT)	1	12
