SA4_NAME21	Religion	Denomination	Sex	persons
Newcastle and Lake Macquarie	(Other)	Secular beliefs	F	646
Newcastle and Lake Macquarie	(Other)	Secular beliefs	M	820
Newcastle and Lake Macquarie	(Other)	Sikhism	F	245
Newcastle and Lake Macquarie	(Other)	Sikhism	M	316
Newcastle and Lake Macquarie	Buddhism		F	2011
Newcastle and Lake Macquarie	Buddhism		M	1428
Newcastle and Lake Macquarie	Christianity		F	5349
Newcastle and Lake Macquarie	Christianity		M	4576
Newcastle and Lake Macquarie	Christianity	(Other)	F	345
Newcastle and Lake Macquarie	Christianity	(Other)	M	306
Newcastle and Lake Macquarie	Christianity	Anglican	F	30614
Newcastle and Lake Macquarie	Christianity	Anglican	M	25380
Newcastle and Lake Macquarie	Christianity	Assyrian Apostolic	M	4
Newcastle and Lake Macquarie	Christianity	Baptist	F	3411
Newcastle and Lake Macquarie	Christianity	Baptist	M	3017
Newcastle and Lake Macquarie	Christianity	Brethren	F	90
Newcastle and Lake Macquarie	Christianity	Brethren	M	93
Newcastle and Lake Macquarie	Christianity	Catholic	F	38752
Newcastle and Lake Macquarie	Christianity	Catholic	M	33280
Newcastle and Lake Macquarie	Christianity	Churches Of Christ	F	116
Newcastle and Lake Macquarie	Christianity	Churches Of Christ	M	82
Newcastle and Lake Macquarie	Christianity	Eastern Orthodox	F	2146
Newcastle and Lake Macquarie	Christianity	Eastern Orthodox	M	2102
Newcastle and Lake Macquarie	Christianity	Jehovah's Witnesses	F	647
Newcastle and Lake Macquarie	Christianity	Jehovah's Witnesses	M	488
Newcastle and Lake Macquarie	Christianity	Latter Day Saints	F	319
Newcastle and Lake Macquarie	Christianity	Latter Day Saints	M	289
Newcastle and Lake Macquarie	Christianity	Lutheran	F	369
Newcastle and Lake Macquarie	Christianity	Lutheran	M	277
Newcastle and Lake Macquarie	Christianity	Oriental Orthodox	F	83
Newcastle and Lake Macquarie	Christianity	Oriental Orthodox	M	90
Newcastle and Lake Macquarie	Christianity	Pentecostal	F	2349
Newcastle and Lake Macquarie	Christianity	Pentecostal	M	2032
Newcastle and Lake Macquarie	Christianity	Presbyterian Reformed	F	4142
Newcastle and Lake Macquarie	Christianity	Presbyterian Reformed	M	3572
Newcastle and Lake Macquarie	Christianity	Protestant (Other)	F	1124
Newcastle and Lake Macquarie	Christianity	Protestant (Other)	M	986
Newcastle and Lake Macquarie	Christianity	Salvation Army	F	659
Newcastle and Lake Macquarie	Christianity	Salvation Army	M	508
Newcastle and Lake Macquarie	Christianity	Seventh Day Adventist	F	2104
Newcastle and Lake Macquarie	Christianity	Seventh Day Adventist	M	1786
Newcastle and Lake Macquarie	Christianity	Uniting Church	F	8098
Newcastle and Lake Macquarie	Christianity	Uniting Church	M	5759
Newcastle and Lake Macquarie	Hinduism		F	1404
Newcastle and Lake Macquarie	Hinduism		M	1641
Newcastle and Lake Macquarie	Islam		F	1617
Newcastle and Lake Macquarie	Islam		M	2058
Newcastle and Lake Macquarie	Judaism		F	143
Newcastle and Lake Macquarie	Judaism		M	132
Newcastle and Lake Macquarie	No religion		F	80761
Newcastle and Lake Macquarie	No religion		M	87723
Richmond - Tweed	(Other)		F	12281
Richmond - Tweed	(Other)		M	12458
Richmond - Tweed	(Other)	(Other)	F	797
Richmond - Tweed	(Other)	(Other)	M	486
Richmond - Tweed	(Other)	Australian Aboriginal Traditional	F	53
Richmond - Tweed	(Other)	Australian Aboriginal Traditional	M	48
Richmond - Tweed	(Other)	Other spiritual beliefs	F	670
Richmond - Tweed	(Other)	Other spiritual beliefs	M	394
Richmond - Tweed	(Other)	Secular beliefs	F	387
Richmond - Tweed	(Other)	Secular beliefs	M	419
Richmond - Tweed	(Other)	Sikhism	F	283
Richmond - Tweed	(Other)	Sikhism	M	300
Richmond - Tweed	Buddhism		F	1800
Richmond - Tweed	Buddhism		M	1174
Richmond - Tweed	Christianity		F	2975
Richmond - Tweed	Christianity		M	2447
Richmond - Tweed	Christianity	(Other)	F	206
Richmond - Tweed	Christianity	(Other)	M	202
Richmond - Tweed	Christianity	Anglican	F	18523
Richmond - Tweed	Christianity	Anglican	M	15618
Richmond - Tweed	Christianity	Baptist	F	1170
Richmond - Tweed	Christianity	Baptist	M	954
Richmond - Tweed	Christianity	Brethren	F	14
Richmond - Tweed	Christianity	Brethren	M	5
Richmond - Tweed	Christianity	Catholic	F	24969
Richmond - Tweed	Christianity	Catholic	M	21617
Richmond - Tweed	Christianity	Churches Of Christ	F	97
Richmond - Tweed	Christianity	Churches Of Christ	M	65
Richmond - Tweed	Christianity	Eastern Orthodox	F	371
Richmond - Tweed	Christianity	Eastern Orthodox	M	323
Richmond - Tweed	Christianity	Jehovah's Witnesses	F	801
Richmond - Tweed	Christianity	Jehovah's Witnesses	M	677
Richmond - Tweed	Christianity	Latter Day Saints	F	129
Richmond - Tweed	Christianity	Latter Day Saints	M	113
Richmond - Tweed	Christianity	Lutheran	F	319
Richmond - Tweed	Christianity	Lutheran	M	235
Richmond - Tweed	Christianity	Oriental Orthodox	F	25
Richmond - Tweed	Christianity	Oriental Orthodox	M	31
Richmond - Tweed	Christianity	Pentecostal	F	1387
Richmond - Tweed	Christianity	Pentecostal	M	1032
Richmond - Tweed	Christianity	Presbyterian Reformed	F	4038
Richmond - Tweed	Christianity	Presbyterian Reformed	M	3553
Richmond - Tweed	Christianity	Protestant (Other)	F	358
Richmond - Tweed	Christianity	Protestant (Other)	M	285
Richmond - Tweed	Christianity	Salvation Army	F	209
Richmond - Tweed	Christianity	Salvation Army	M	147
Richmond - Tweed	Christianity	Seventh Day Adventist	F	790
Richmond - Tweed	Christianity	Seventh Day Adventist	M	646
Richmond - Tweed	Christianity	Uniting Church	F	4219
Richmond - Tweed	Christianity	Uniting Church	M	3233
Richmond - Tweed	Hinduism		F	620
Richmond - Tweed	Hinduism		M	637
Richmond - Tweed	Islam		F	205
Richmond - Tweed	Islam		M	212
Richmond - Tweed	Judaism		F	342
Richmond - Tweed	Judaism		M	360
Richmond - Tweed	No religion		F	54604
Richmond - Tweed	No religion		M	56775
Riverina	(Other)		F	6190
Riverina	(Other)		M	7766
Riverina	(Other)	(Other)	F	641
Riverina	(Other)	(Other)	M	551
Riverina	(Other)	Australian Aboriginal Traditional	F	22
Riverina	(Other)	Australian Aboriginal Traditional	M	19
Riverina	(Other)	Other spiritual beliefs	F	90
Riverina	(Other)	Other spiritual beliefs	M	56
Riverina	(Other)	Secular beliefs	F	132
Riverina	(Other)	Secular beliefs	M	170
Riverina	(Other)	Sikhism	F	622
Riverina	(Other)	Sikhism	M	758
Riverina	Buddhism		F	508
Riverina	Buddhism		M	407
Riverina	Christianity		F	1592
Riverina	Christianity		M	1392
Riverina	Christianity	(Other)	F	30
Riverina	Christianity	(Other)	M	33
Riverina	Christianity	Anglican	F	14692
Riverina	Christianity	Anglican	M	12835
Riverina	Christianity	Baptist	F	890
Riverina	Christianity	Baptist	M	811
Riverina	Christianity	Brethren	F	211
Riverina	Christianity	Brethren	M	210
Riverina	Christianity	Catholic	F	24394
Riverina	Christianity	Catholic	M	22511
Riverina	Christianity	Churches Of Christ	F	45
Riverina	Christianity	Churches Of Christ	M	61
Riverina	Christianity	Eastern Orthodox	F	180
Riverina	Christianity	Eastern Orthodox	M	190
Riverina	Christianity	Jehovah's Witnesses	F	234
Riverina	Christianity	Jehovah's Witnesses	M	181
Riverina	Christianity	Latter Day Saints	F	130
Riverina	Christianity	Latter Day Saints	M	133
Riverina	Christianity	Lutheran	F	707
Riverina	Christianity	Lutheran	M	570
Riverina	Christianity	Oriental Orthodox	F	135
Riverina	Christianity	Oriental Orthodox	M	124
Riverina	Christianity	Pentecostal	F	866
Riverina	Christianity	Pentecostal	M	701
Riverina	Christianity	Presbyterian Reformed	F	2925
Riverina	Christianity	Presbyterian Reformed	M	2577
Riverina	Christianity	Protestant (Other)	F	314
Riverina	Christianity	Protestant (Other)	M	385
Riverina	Christianity	Salvation Army	F	155
Riverina	Christianity	Salvation Army	M	111
Riverina	Christianity	Seventh Day Adventist	F	345
Riverina	Christianity	Seventh Day Adventist	M	299
Riverina	Christianity	Uniting Church	F	3468
Riverina	Christianity	Uniting Church	M	2856
Riverina	Hinduism		F	1076
Riverina	Hinduism		M	1284
Riverina	Islam		F	701
Riverina	Islam		M	915
Riverina	Judaism		F	30
Riverina	Judaism		M	18
Riverina	No religion		F	20983
Riverina	No religion		M	23439
Southern Highlands and Shoalhaven	(Other)		F	5644
Southern Highlands and Shoalhaven	(Other)		M	6679
Southern Highlands and Shoalhaven	(Other)	(Other)	F	330
Southern Highlands and Shoalhaven	(Other)	(Other)	M	193
Southern Highlands and Shoalhaven	(Other)	Australian Aboriginal Traditional	F	18
Southern Highlands and Shoalhaven	(Other)	Australian Aboriginal Traditional	M	23
Southern Highlands and Shoalhaven	(Other)	Other spiritual beliefs	F	196
Southern Highlands and Shoalhaven	(Other)	Other spiritual beliefs	M	116
Southern Highlands and Shoalhaven	(Other)	Secular beliefs	F	196
Southern Highlands and Shoalhaven	(Other)	Secular beliefs	M	249
Southern Highlands and Shoalhaven	(Other)	Sikhism	F	104
Southern Highlands and Shoalhaven	(Other)	Sikhism	M	113
Southern Highlands and Shoalhaven	Buddhism		F	830
Southern Highlands and Shoalhaven	Buddhism		M	558
Southern Highlands and Shoalhaven	Christianity		F	1968
Southern Highlands and Shoalhaven	Christianity		M	1705
Southern Highlands and Shoalhaven	Christianity	(Other)	F	77
Southern Highlands and Shoalhaven	Christianity	(Other)	M	57
Southern Highlands and Shoalhaven	Christianity	Anglican	F	16531
Southern Highlands and Shoalhaven	Christianity	Anglican	M	13986
Southern Highlands and Shoalhaven	Christianity	Baptist	F	1203
Southern Highlands and Shoalhaven	Christianity	Baptist	M	1050
Southern Highlands and Shoalhaven	Christianity	Brethren	F	85
Southern Highlands and Shoalhaven	Christianity	Brethren	M	94
Southern Highlands and Shoalhaven	Christianity	Catholic	F	16141
Southern Highlands and Shoalhaven	Christianity	Catholic	M	14099
Southern Highlands and Shoalhaven	Christianity	Churches Of Christ	F	70
Southern Highlands and Shoalhaven	Christianity	Churches Of Christ	M	60
Southern Highlands and Shoalhaven	Christianity	Eastern Orthodox	F	552
Southern Highlands and Shoalhaven	Christianity	Eastern Orthodox	M	611
Southern Highlands and Shoalhaven	Christianity	Jehovah's Witnesses	F	436
Southern Highlands and Shoalhaven	Christianity	Jehovah's Witnesses	M	348
Southern Highlands and Shoalhaven	Christianity	Latter Day Saints	F	110
Southern Highlands and Shoalhaven	Christianity	Latter Day Saints	M	83
Southern Highlands and Shoalhaven	Christianity	Lutheran	F	201
Southern Highlands and Shoalhaven	Christianity	Lutheran	M	194
Southern Highlands and Shoalhaven	Christianity	Oriental Orthodox	F	27
Southern Highlands and Shoalhaven	Christianity	Oriental Orthodox	M	21
Southern Highlands and Shoalhaven	Christianity	Pentecostal	F	594
Southern Highlands and Shoalhaven	Christianity	Pentecostal	M	447
Southern Highlands and Shoalhaven	Christianity	Presbyterian Reformed	F	2147
Southern Highlands and Shoalhaven	Christianity	Presbyterian Reformed	M	1776
Southern Highlands and Shoalhaven	Christianity	Protestant (Other)	F	202
Southern Highlands and Shoalhaven	Christianity	Protestant (Other)	M	187
Southern Highlands and Shoalhaven	Christianity	Salvation Army	F	147
Southern Highlands and Shoalhaven	Christianity	Salvation Army	M	139
Southern Highlands and Shoalhaven	Christianity	Seventh Day Adventist	F	104
Southern Highlands and Shoalhaven	Christianity	Seventh Day Adventist	M	80
Southern Highlands and Shoalhaven	Christianity	Uniting Church	F	2530
Southern Highlands and Shoalhaven	Christianity	Uniting Church	M	1881
Southern Highlands and Shoalhaven	Hinduism		F	561
Southern Highlands and Shoalhaven	Hinduism		M	667
Southern Highlands and Shoalhaven	Islam		F	239
Southern Highlands and Shoalhaven	Islam		M	304
Southern Highlands and Shoalhaven	Judaism		F	154
Southern Highlands and Shoalhaven	Judaism		M	126
Southern Highlands and Shoalhaven	No religion		F	30705
Southern Highlands and Shoalhaven	No religion		M	33068
Sydney - Baulkham Hills and Hawkesbury	(Other)		F	5483
Sydney - Baulkham Hills and Hawkesbury	(Other)		M	5854
Sydney - Baulkham Hills and Hawkesbury	(Other)	(Other)	F	839
Sydney - Baulkham Hills and Hawkesbury	(Other)	(Other)	M	751
Sydney - Baulkham Hills and Hawkesbury	(Other)	Australian Aboriginal Traditional	M	8
Sydney - Baulkham Hills and Hawkesbury	(Other)	Other spiritual beliefs	F	157
Sydney - Baulkham Hills and Hawkesbury	(Other)	Other spiritual beliefs	M	108
Sydney - Baulkham Hills and Hawkesbury	(Other)	Secular beliefs	F	286
Sydney - Baulkham Hills and Hawkesbury	(Other)	Secular beliefs	M	342
Sydney - Baulkham Hills and Hawkesbury	(Other)	Sikhism	F	1496
Sydney - Baulkham Hills and Hawkesbury	(Other)	Sikhism	M	1571
Sydney - Baulkham Hills and Hawkesbury	Buddhism		F	4235
Sydney - Baulkham Hills and Hawkesbury	Buddhism		M	3292
Sydney - Baulkham Hills and Hawkesbury	Christianity		F	3647
Sydney - Baulkham Hills and Hawkesbury	Christianity		M	3274
Sydney - Baulkham Hills and Hawkesbury	Christianity	(Other)	F	119
Sydney - Baulkham Hills and Hawkesbury	Christianity	(Other)	M	96
Sydney - Baulkham Hills and Hawkesbury	Christianity	Anglican	F	17659
Sydney - Baulkham Hills and Hawkesbury	Christianity	Anglican	M	15454
Sydney - Baulkham Hills and Hawkesbury	Christianity	Assyrian Apostolic	F	37
Sydney - Baulkham Hills and Hawkesbury	Christianity	Assyrian Apostolic	M	19
Sydney - Baulkham Hills and Hawkesbury	Christianity	Baptist	F	2405
Sydney - Baulkham Hills and Hawkesbury	Christianity	Baptist	M	2152
Sydney - Baulkham Hills and Hawkesbury	Christianity	Brethren	F	302
Sydney - Baulkham Hills and Hawkesbury	Christianity	Brethren	M	286
Sydney - Baulkham Hills and Hawkesbury	Christianity	Catholic	F	34155
Sydney - Baulkham Hills and Hawkesbury	Christianity	Catholic	M	32109
Sydney - Baulkham Hills and Hawkesbury	Christianity	Churches Of Christ	F	137
Sydney - Baulkham Hills and Hawkesbury	Christianity	Churches Of Christ	M	107
Sydney - Baulkham Hills and Hawkesbury	Christianity	Eastern Orthodox	F	2084
Sydney - Baulkham Hills and Hawkesbury	Christianity	Eastern Orthodox	M	2024
Sydney - Baulkham Hills and Hawkesbury	Christianity	Jehovah's Witnesses	F	340
Sydney - Baulkham Hills and Hawkesbury	Christianity	Jehovah's Witnesses	M	288
Sydney - Baulkham Hills and Hawkesbury	Christianity	Latter Day Saints	F	343
Sydney - Baulkham Hills and Hawkesbury	Christianity	Latter Day Saints	M	306
Sydney - Baulkham Hills and Hawkesbury	Christianity	Lutheran	F	281
Sydney - Baulkham Hills and Hawkesbury	Christianity	Lutheran	M	243
Sydney - Baulkham Hills and Hawkesbury	Christianity	Oriental Orthodox	F	704
Sydney - Baulkham Hills and Hawkesbury	Christianity	Oriental Orthodox	M	670
Sydney - Baulkham Hills and Hawkesbury	Christianity	Pentecostal	F	2619
Sydney - Baulkham Hills and Hawkesbury	Christianity	Pentecostal	M	2255
Sydney - Baulkham Hills and Hawkesbury	Christianity	Presbyterian Reformed	F	2864
Sydney - Baulkham Hills and Hawkesbury	Christianity	Presbyterian Reformed	M	2611
Sydney - Baulkham Hills and Hawkesbury	Christianity	Protestant (Other)	F	669
Sydney - Baulkham Hills and Hawkesbury	Christianity	Protestant (Other)	M	610
Sydney - Baulkham Hills and Hawkesbury	Christianity	Salvation Army	F	125
Sydney - Baulkham Hills and Hawkesbury	Christianity	Salvation Army	M	111
Sydney - Baulkham Hills and Hawkesbury	Christianity	Seventh Day Adventist	F	596
Sydney - Baulkham Hills and Hawkesbury	Christianity	Seventh Day Adventist	M	498
Sydney - Baulkham Hills and Hawkesbury	Christianity	Uniting Church	F	3322
Sydney - Baulkham Hills and Hawkesbury	Christianity	Uniting Church	M	2675
Sydney - Baulkham Hills and Hawkesbury	Hinduism		F	8822
Sydney - Baulkham Hills and Hawkesbury	Hinduism		M	8858
Sydney - Baulkham Hills and Hawkesbury	Islam		F	4709
Sydney - Baulkham Hills and Hawkesbury	Islam		M	4752
Sydney - Baulkham Hills and Hawkesbury	Judaism		F	141
Sydney - Baulkham Hills and Hawkesbury	Judaism		M	136
Sydney - Baulkham Hills and Hawkesbury	No religion		F	34952
Sydney - Baulkham Hills and Hawkesbury	No religion		M	39379
Sydney - Blacktown	(Other)		F	12950
Sydney - Blacktown	(Other)		M	14786
Sydney - Blacktown	(Other)	(Other)	F	1116
Sydney - Blacktown	(Other)	(Other)	M	1001
Sydney - Blacktown	(Other)	Australian Aboriginal Traditional	F	25
Sydney - Blacktown	(Other)	Australian Aboriginal Traditional	M	12
Sydney - Blacktown	(Other)	Other spiritual beliefs	F	250
Sydney - Blacktown	(Other)	Other spiritual beliefs	M	186
Sydney - Blacktown	(Other)	Secular beliefs	F	291
Sydney - Blacktown	(Other)	Secular beliefs	M	348
Sydney - Blacktown	(Other)	Sikhism	F	8418
Sydney - Blacktown	(Other)	Sikhism	M	9887
Sydney - Blacktown	Buddhism		F	4200
Sydney - Blacktown	Buddhism		M	3510
Sydney - Blacktown	Christianity		F	7124
Sydney - Blacktown	Christianity		M	6604
Sydney - Blacktown	Christianity	(Other)	F	188
Sydney - Blacktown	Christianity	(Other)	M	161
Sydney - Blacktown	Christianity	Anglican	F	15660
Sydney - Blacktown	Christianity	Anglican	M	13462
Sydney - Blacktown	Christianity	Assyrian Apostolic	F	116
Sydney - Blacktown	Christianity	Assyrian Apostolic	M	139
Sydney - Blacktown	Christianity	Baptist	F	2551
Sydney - Blacktown	Christianity	Baptist	M	2266
Sydney - Blacktown	Christianity	Brethren	F	58
Sydney - Blacktown	Christianity	Brethren	M	54
Sydney - Blacktown	Christianity	Catholic	F	51434
