SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Central West	45-54	Speaks English well or very well	0	2015	129
Central West	45-54	Speaks English well or very well	0	2016	29
Central West	45-54	Speaks English well or very well	0	2017	18
Central West	45-54	Speaks English well or very well	0	2018	26
Central West	45-54	Speaks English well or very well	0	2019	21
Central West	45-54	Speaks English well or very well	0	2020	7
Central West	55-64				19
Central West	55-64			2005	3
Central West	55-64		1		76
Central West	55-64		1	2005	1988
Central West	55-64		1	2010	85
Central West	55-64		1	2015	47
Central West	55-64		1	2016	4
Central West	55-64		1	2017	9
Central West	55-64		1	2018	5
Central West	55-64		1	2019	3
Central West	55-64		1	2020	3
Central West	55-64	Speaks English not well or not at all	0		3
Central West	55-64	Speaks English not well or not at all	0	2005	47
Central West	55-64	Speaks English not well or not at all	0	2010	15
Central West	55-64	Speaks English not well or not at all	0	2015	13
Central West	55-64	Speaks English not well or not at all	0	2016	4
Central West	55-64	Speaks English not well or not at all	0	2017	3
Central West	55-64	Speaks English not well or not at all	0	2019	5
Central West	55-64	Speaks English not well or not at all	0	2020	8
Central West	55-64	Speaks English well or very well	0		9
Central West	55-64	Speaks English well or very well	0	2005	411
Central West	55-64	Speaks English well or very well	0	2010	63
Central West	55-64	Speaks English well or very well	0	2015	28
Central West	55-64	Speaks English well or very well	0	2016	9
Central West	55-64	Speaks English well or very well	0	2018	4
Central West	55-64	Speaks English well or very well	0	2020	3
Central West	65-74				10
Central West	65-74			2005	5
Central West	65-74		1		71
Central West	65-74		1	2005	2251
Central West	65-74		1	2010	38
Central West	65-74		1	2015	17
Central West	65-74		1	2016	7
Central West	65-74		1	2017	3
Central West	65-74	Speaks English not well or not at all	0		5
Central West	65-74	Speaks English not well or not at all	0	2005	61
Central West	65-74	Speaks English not well or not at all	0	2010	12
Central West	65-74	Speaks English not well or not at all	0	2015	19
Central West	65-74	Speaks English not well or not at all	0	2018	3
Central West	65-74	Speaks English not well or not at all	0	2019	11
Central West	65-74	Speaks English well or very well	0		18
Central West	65-74	Speaks English well or very well	0	2005	377
Central West	65-74	Speaks English well or very well	0	2010	17
Central West	65-74	Speaks English well or very well	0	2015	5
Central West	65-74	Speaks English well or very well	0	2016	7
Central West	65-74	Speaks English well or very well	0	2017	5
Central West	65-74	Speaks English well or very well	0	2019	3
Central West	65-74	Speaks English well or very well	0	2020	4
Central West	65-74	Speaks English well or very well	0	2021	3
Central West	75-84				11
Central West	75-84			2005	12
Central West	75-84		1		63
Central West	75-84		1	2005	1471
Central West	75-84		1	2010	14
Central West	75-84		1	2015	5
Central West	75-84		1	2016	3
Central West	75-84	Speaks English not well or not at all	0		5
Central West	75-84	Speaks English not well or not at all	0	2005	54
Central West	75-84	Speaks English not well or not at all	0	2010	7
Central West	75-84	Speaks English not well or not at all	0	2016	5
Central West	75-84	Speaks English not well or not at all	0	2018	3
Central West	75-84	Speaks English well or very well	0		13
Central West	75-84	Speaks English well or very well	0	2005	238
Central West	75-84	Speaks English well or very well	0	2017	3
Central West	75-84	Speaks English well or very well	0	2019	4
Central West	85+				5
Central West	85+		1		38
Central West	85+		1	2005	405
Central West	85+		1	2010	5
Central West	85+		1	2015	3
Central West	85+	Speaks English not well or not at all	0		11
Central West	85+	Speaks English not well or not at all	0	2005	27
Central West	85+	Speaks English well or very well	0		7
Central West	85+	Speaks English well or very well	0	2005	108
Coffs Harbour - Grafton	0-14				3
Coffs Harbour - Grafton	0-14		0	2019	5
Coffs Harbour - Grafton	0-14		1		26
Coffs Harbour - Grafton	0-14		1	2010	72
Coffs Harbour - Grafton	0-14		1	2015	166
Coffs Harbour - Grafton	0-14		1	2016	32
Coffs Harbour - Grafton	0-14		1	2017	51
Coffs Harbour - Grafton	0-14		1	2018	33
Coffs Harbour - Grafton	0-14		1	2019	22
Coffs Harbour - Grafton	0-14		1	2020	19
Coffs Harbour - Grafton	0-14		1	2021	10
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0		6
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2015	6
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2017	4
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2018	14
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2019	34
Coffs Harbour - Grafton	0-14	Speaks English not well or not at all	0	2020	14
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0		30
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2010	31
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2015	109
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2016	43
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2017	74
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2018	88
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2019	98
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2020	27
Coffs Harbour - Grafton	0-14	Speaks English well or very well	0	2021	4
Coffs Harbour - Grafton	15-24				19
Coffs Harbour - Grafton	15-24			2019	5
Coffs Harbour - Grafton	15-24		1		18
Coffs Harbour - Grafton	15-24		1	2005	80
Coffs Harbour - Grafton	15-24		1	2010	167
Coffs Harbour - Grafton	15-24		1	2015	59
Coffs Harbour - Grafton	15-24		1	2016	13
Coffs Harbour - Grafton	15-24		1	2017	16
Coffs Harbour - Grafton	15-24		1	2018	20
Coffs Harbour - Grafton	15-24		1	2019	11
Coffs Harbour - Grafton	15-24		1	2020	9
Coffs Harbour - Grafton	15-24		1	2021	7
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2010	4
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2015	5
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2016	3
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2017	7
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2018	12
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2019	20
Coffs Harbour - Grafton	15-24	Speaks English not well or not at all	0	2020	8
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0		14
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2005	24
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2010	77
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2015	131
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2016	44
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2017	61
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2018	64
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2019	86
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2020	14
Coffs Harbour - Grafton	15-24	Speaks English well or very well	0	2021	6
Coffs Harbour - Grafton	25-34				61
Coffs Harbour - Grafton	25-34		0		5
Coffs Harbour - Grafton	25-34		0	2016	4
Coffs Harbour - Grafton	25-34		0	2021	5
Coffs Harbour - Grafton	25-34		1		22
Coffs Harbour - Grafton	25-34		1	2005	193
Coffs Harbour - Grafton	25-34		1	2010	103
Coffs Harbour - Grafton	25-34		1	2015	145
Coffs Harbour - Grafton	25-34		1	2016	43
Coffs Harbour - Grafton	25-34		1	2017	30
Coffs Harbour - Grafton	25-34		1	2018	47
Coffs Harbour - Grafton	25-34		1	2019	49
Coffs Harbour - Grafton	25-34		1	2020	19
Coffs Harbour - Grafton	25-34		1	2021	9
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0		7
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2005	17
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2010	6
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2015	39
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2016	19
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2017	33
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2018	65
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2019	110
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2020	25
Coffs Harbour - Grafton	25-34	Speaks English not well or not at all	0	2021	7
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0		25
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2005	59
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2010	170
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2015	289
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2016	95
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2017	117
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2018	141
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2019	197
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2020	60
Coffs Harbour - Grafton	25-34	Speaks English well or very well	0	2021	38
Coffs Harbour - Grafton	35-44				48
Coffs Harbour - Grafton	35-44		0		4
Coffs Harbour - Grafton	35-44		0	2021	3
Coffs Harbour - Grafton	35-44		1		25
Coffs Harbour - Grafton	35-44		1	2005	478
Coffs Harbour - Grafton	35-44		1	2010	290
Coffs Harbour - Grafton	35-44		1	2015	187
Coffs Harbour - Grafton	35-44		1	2016	29
Coffs Harbour - Grafton	35-44		1	2017	16
Coffs Harbour - Grafton	35-44		1	2018	19
Coffs Harbour - Grafton	35-44		1	2019	15
Coffs Harbour - Grafton	35-44		1	2020	11
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0		7
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2005	19
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2010	39
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2015	72
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2016	13
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2017	36
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2018	43
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2019	58
Coffs Harbour - Grafton	35-44	Speaks English not well or not at all	0	2020	13
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0		15
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2005	158
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2010	423
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2015	232
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2016	73
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2017	66
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2018	59
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2019	57
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2020	32
Coffs Harbour - Grafton	35-44	Speaks English well or very well	0	2021	19
Coffs Harbour - Grafton	45-54				32
Coffs Harbour - Grafton	45-54		1		48
Coffs Harbour - Grafton	45-54		1	2005	1186
Coffs Harbour - Grafton	45-54		1	2010	189
Coffs Harbour - Grafton	45-54		1	2015	107
Coffs Harbour - Grafton	45-54		1	2016	15
Coffs Harbour - Grafton	45-54		1	2017	18
Coffs Harbour - Grafton	45-54		1	2018	10
Coffs Harbour - Grafton	45-54		1	2019	12
Coffs Harbour - Grafton	45-54		1	2020	9
Coffs Harbour - Grafton	45-54		1	2021	3
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0		4
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2005	34
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2010	46
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2015	53
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2016	3
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2017	24
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2018	12
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2019	25
Coffs Harbour - Grafton	45-54	Speaks English not well or not at all	0	2020	12
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0		16
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2005	321
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2010	156
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2015	82
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2016	20
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2017	21
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2018	20
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2019	15
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2020	14
Coffs Harbour - Grafton	45-54	Speaks English well or very well	0	2021	4
Coffs Harbour - Grafton	55-64				21
Coffs Harbour - Grafton	55-64		1		73
Coffs Harbour - Grafton	55-64		1	2005	2114
Coffs Harbour - Grafton	55-64		1	2010	125
Coffs Harbour - Grafton	55-64		1	2015	47
Coffs Harbour - Grafton	55-64		1	2016	9
Coffs Harbour - Grafton	55-64		1	2017	10
Coffs Harbour - Grafton	55-64		1	2018	6
Coffs Harbour - Grafton	55-64	Speaks English not well or not at all	0		6
Coffs Harbour - Grafton	55-64	Speaks English not well or not at all	0	2005	43
Coffs Harbour - Grafton	55-64	Speaks English not well or not at all	0	2010	13
Coffs Harbour - Grafton	55-64	Speaks English not well or not at all	0	2015	34
Coffs Harbour - Grafton	55-64	Speaks English not well or not at all	0	2016	13
