CED_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Bennelong	35-44		1	2016	87
Bennelong	35-44		1	2017	101
Bennelong	35-44		1	2018	73
Bennelong	35-44		1	2019	99
Bennelong	35-44		1	2020	54
Bennelong	35-44		1	2021	9
Bennelong	35-44	Speaks English not well or not at all	0		26
Bennelong	35-44	Speaks English not well or not at all	0	2005	182
Bennelong	35-44	Speaks English not well or not at all	0	2010	444
Bennelong	35-44	Speaks English not well or not at all	0	2015	456
Bennelong	35-44	Speaks English not well or not at all	0	2016	104
Bennelong	35-44	Speaks English not well or not at all	0	2017	127
Bennelong	35-44	Speaks English not well or not at all	0	2018	106
Bennelong	35-44	Speaks English not well or not at all	0	2019	108
Bennelong	35-44	Speaks English not well or not at all	0	2020	46
Bennelong	35-44	Speaks English not well or not at all	0	2021	13
Bennelong	35-44	Speaks English well or very well	0		137
Bennelong	35-44	Speaks English well or very well	0	2005	5873
Bennelong	35-44	Speaks English well or very well	0	2010	4466
Bennelong	35-44	Speaks English well or very well	0	2015	2998
Bennelong	35-44	Speaks English well or very well	0	2016	803
Bennelong	35-44	Speaks English well or very well	0	2017	810
Bennelong	35-44	Speaks English well or very well	0	2018	792
Bennelong	35-44	Speaks English well or very well	0	2019	734
Bennelong	35-44	Speaks English well or very well	0	2020	301
Bennelong	35-44	Speaks English well or very well	0	2021	115
Bennelong	45-54				15
Bennelong	45-54			2005	3
Bennelong	45-54		0		4
Bennelong	45-54		0	2005	7
Bennelong	45-54		1		29
Bennelong	45-54		1	2005	2347
Bennelong	45-54		1	2010	362
Bennelong	45-54		1	2015	159
Bennelong	45-54		1	2016	24
Bennelong	45-54		1	2017	14
Bennelong	45-54		1	2018	17
Bennelong	45-54		1	2019	14
Bennelong	45-54		1	2020	14
Bennelong	45-54		1	2021	5
Bennelong	45-54	Speaks English not well or not at all	0		40
Bennelong	45-54	Speaks English not well or not at all	0	2005	735
Bennelong	45-54	Speaks English not well or not at all	0	2010	456
Bennelong	45-54	Speaks English not well or not at all	0	2015	338
Bennelong	45-54	Speaks English not well or not at all	0	2016	83
Bennelong	45-54	Speaks English not well or not at all	0	2017	115
Bennelong	45-54	Speaks English not well or not at all	0	2018	94
Bennelong	45-54	Speaks English not well or not at all	0	2019	83
Bennelong	45-54	Speaks English not well or not at all	0	2020	38
Bennelong	45-54	Speaks English not well or not at all	0	2021	8
Bennelong	45-54	Speaks English well or very well	0		58
Bennelong	45-54	Speaks English well or very well	0	2005	5625
Bennelong	45-54	Speaks English well or very well	0	2010	1410
Bennelong	45-54	Speaks English well or very well	0	2015	715
Bennelong	45-54	Speaks English well or very well	0	2016	137
Bennelong	45-54	Speaks English well or very well	0	2017	136
Bennelong	45-54	Speaks English well or very well	0	2018	121
Bennelong	45-54	Speaks English well or very well	0	2019	100
Bennelong	45-54	Speaks English well or very well	0	2020	65
Bennelong	45-54	Speaks English well or very well	0	2021	21
Bennelong	55-64				24
Bennelong	55-64			2005	5
Bennelong	55-64			2010	3
Bennelong	55-64		0	2005	11
Bennelong	55-64		0	2015	4
Bennelong	55-64		1		43
Bennelong	55-64		1	2005	2369
Bennelong	55-64		1	2010	84
Bennelong	55-64		1	2015	41
Bennelong	55-64		1	2016	4
Bennelong	55-64		1	2017	11
Bennelong	55-64		1	2018	7
Bennelong	55-64		1	2019	13
Bennelong	55-64		1	2020	4
Bennelong	55-64	Speaks English not well or not at all	0		92
Bennelong	55-64	Speaks English not well or not at all	0	2005	1685
Bennelong	55-64	Speaks English not well or not at all	0	2010	352
Bennelong	55-64	Speaks English not well or not at all	0	2015	401
Bennelong	55-64	Speaks English not well or not at all	0	2016	102
Bennelong	55-64	Speaks English not well or not at all	0	2017	99
Bennelong	55-64	Speaks English not well or not at all	0	2018	112
Bennelong	55-64	Speaks English not well or not at all	0	2019	256
Bennelong	55-64	Speaks English not well or not at all	0	2020	122
Bennelong	55-64	Speaks English not well or not at all	0	2021	19
Bennelong	55-64	Speaks English well or very well	0		83
Bennelong	55-64	Speaks English well or very well	0	2005	6470
Bennelong	55-64	Speaks English well or very well	0	2010	281
Bennelong	55-64	Speaks English well or very well	0	2015	123
Bennelong	55-64	Speaks English well or very well	0	2016	31
Bennelong	55-64	Speaks English well or very well	0	2017	27
Bennelong	55-64	Speaks English well or very well	0	2018	17
Bennelong	55-64	Speaks English well or very well	0	2019	31
Bennelong	55-64	Speaks English well or very well	0	2020	37
Bennelong	55-64	Speaks English well or very well	0	2021	5
Bennelong	65-74				29
Bennelong	65-74			2005	6
Bennelong	65-74		0		8
Bennelong	65-74		0	2005	11
Bennelong	65-74		1		36
Bennelong	65-74		1	2005	2049
Bennelong	65-74		1	2010	18
Bennelong	65-74		1	2015	22
Bennelong	65-74		1	2017	4
Bennelong	65-74		1	2018	4
Bennelong	65-74		1	2019	5
Bennelong	65-74		1	2020	7
Bennelong	65-74		1	2021	3
Bennelong	65-74	Speaks English not well or not at all	0		82
Bennelong	65-74	Speaks English not well or not at all	0	2005	1562
Bennelong	65-74	Speaks English not well or not at all	0	2010	413
Bennelong	65-74	Speaks English not well or not at all	0	2015	622
Bennelong	65-74	Speaks English not well or not at all	0	2016	164
Bennelong	65-74	Speaks English not well or not at all	0	2017	78
Bennelong	65-74	Speaks English not well or not at all	0	2018	107
Bennelong	65-74	Speaks English not well or not at all	0	2019	232
Bennelong	65-74	Speaks English not well or not at all	0	2020	93
Bennelong	65-74	Speaks English not well or not at all	0	2021	21
Bennelong	65-74	Speaks English well or very well	0		56
Bennelong	65-74	Speaks English well or very well	0	2005	4206
Bennelong	65-74	Speaks English well or very well	0	2010	73
Bennelong	65-74	Speaks English well or very well	0	2015	78
Bennelong	65-74	Speaks English well or very well	0	2016	6
Bennelong	65-74	Speaks English well or very well	0	2017	12
Bennelong	65-74	Speaks English well or very well	0	2018	15
Bennelong	65-74	Speaks English well or very well	0	2019	23
Bennelong	65-74	Speaks English well or very well	0	2020	24
Bennelong	65-74	Speaks English well or very well	0	2021	8
Bennelong	75-84				48
Bennelong	75-84		0	2005	6
Bennelong	75-84		1		32
Bennelong	75-84		1	2005	1211
Bennelong	75-84		1	2010	11
Bennelong	75-84		1	2015	4
Bennelong	75-84		1	2020	4
Bennelong	75-84	Speaks English not well or not at all	0		37
Bennelong	75-84	Speaks English not well or not at all	0	2005	1117
Bennelong	75-84	Speaks English not well or not at all	0	2010	224
Bennelong	75-84	Speaks English not well or not at all	0	2015	167
Bennelong	75-84	Speaks English not well or not at all	0	2016	31
Bennelong	75-84	Speaks English not well or not at all	0	2017	30
Bennelong	75-84	Speaks English not well or not at all	0	2018	15
Bennelong	75-84	Speaks English not well or not at all	0	2019	58
Bennelong	75-84	Speaks English not well or not at all	0	2020	26
Bennelong	75-84	Speaks English not well or not at all	0	2021	5
Bennelong	75-84	Speaks English well or very well	0		25
Bennelong	75-84	Speaks English well or very well	0	2005	1628
Bennelong	75-84	Speaks English well or very well	0	2010	25
Bennelong	75-84	Speaks English well or very well	0	2015	28
Bennelong	75-84	Speaks English well or very well	0	2016	4
Bennelong	75-84	Speaks English well or very well	0	2017	6
Bennelong	75-84	Speaks English well or very well	0	2018	8
Bennelong	75-84	Speaks English well or very well	0	2019	14
Bennelong	75-84	Speaks English well or very well	0	2020	8
Bennelong	85+				79
Bennelong	85+		0		4
Bennelong	85+		0	2005	4
Bennelong	85+		1		26
Bennelong	85+		1	2005	409
Bennelong	85+	Speaks English not well or not at all	0		33
Bennelong	85+	Speaks English not well or not at all	0	2005	734
Bennelong	85+	Speaks English not well or not at all	0	2010	45
Bennelong	85+	Speaks English not well or not at all	0	2015	20
Bennelong	85+	Speaks English not well or not at all	0	2017	3
Bennelong	85+	Speaks English not well or not at all	0	2019	10
Bennelong	85+	Speaks English not well or not at all	0	2020	7
Bennelong	85+	Speaks English not well or not at all	0	2021	5
Bennelong	85+	Speaks English well or very well	0		17
Bennelong	85+	Speaks English well or very well	0	2005	538
Bennelong	85+	Speaks English well or very well	0	2010	12
Berowra	0-14				3
Berowra	0-14		1		26
Berowra	0-14		1	2010	189
Berowra	0-14		1	2015	449
Berowra	0-14		1	2016	124
Berowra	0-14		1	2017	120
Berowra	0-14		1	2018	102
Berowra	0-14		1	2019	91
Berowra	0-14		1	2020	54
Berowra	0-14		1	2021	26
Berowra	0-14	Speaks English not well or not at all	0		7
Berowra	0-14	Speaks English not well or not at all	0	2015	8
Berowra	0-14	Speaks English not well or not at all	0	2016	3
Berowra	0-14	Speaks English not well or not at all	0	2017	6
Berowra	0-14	Speaks English not well or not at all	0	2018	8
Berowra	0-14	Speaks English not well or not at all	0	2019	17
Berowra	0-14	Speaks English not well or not at all	0	2020	13
Berowra	0-14	Speaks English not well or not at all	0	2021	16
Berowra	0-14	Speaks English well or very well	0		50
Berowra	0-14	Speaks English well or very well	0	2010	168
Berowra	0-14	Speaks English well or very well	0	2015	651
Berowra	0-14	Speaks English well or very well	0	2016	211
Berowra	0-14	Speaks English well or very well	0	2017	235
Berowra	0-14	Speaks English well or very well	0	2018	186
Berowra	0-14	Speaks English well or very well	0	2019	173
Berowra	0-14	Speaks English well or very well	0	2020	60
Berowra	0-14	Speaks English well or very well	0	2021	20
Berowra	15-24				4
Berowra	15-24		1		26
Berowra	15-24		1	2005	437
Berowra	15-24		1	2010	645
Berowra	15-24		1	2015	255
Berowra	15-24		1	2016	30
Berowra	15-24		1	2017	21
Berowra	15-24		1	2018	25
Berowra	15-24		1	2019	34
Berowra	15-24		1	2020	20
Berowra	15-24		1	2021	4
Berowra	15-24	Speaks English not well or not at all	0	2005	9
Berowra	15-24	Speaks English not well or not at all	0	2010	8
Berowra	15-24	Speaks English not well or not at all	0	2018	4
Berowra	15-24	Speaks English not well or not at all	0	2019	4
Berowra	15-24	Speaks English not well or not at all	0	2020	4
Berowra	15-24	Speaks English well or very well	0		21
Berowra	15-24	Speaks English well or very well	0	2005	302
Berowra	15-24	Speaks English well or very well	0	2010	710
Berowra	15-24	Speaks English well or very well	0	2015	467
Berowra	15-24	Speaks English well or very well	0	2016	87
Berowra	15-24	Speaks English well or very well	0	2017	92
Berowra	15-24	Speaks English well or very well	0	2018	85
Berowra	15-24	Speaks English well or very well	0	2019	91
Berowra	15-24	Speaks English well or very well	0	2020	37
Berowra	15-24	Speaks English well or very well	0	2021	13
Berowra	25-34				11
Berowra	25-34		1		21
Berowra	25-34		1	2005	599
Berowra	25-34		1	2010	183
Berowra	25-34		1	2015	188
Berowra	25-34		1	2016	44
Berowra	25-34		1	2017	37
Berowra	25-34		1	2018	28
Berowra	25-34		1	2019	31
Berowra	25-34		1	2020	7
Berowra	25-34		1	2021	8
Berowra	25-34	Speaks English not well or not at all	0	2005	8
Berowra	25-34	Speaks English not well or not at all	0	2010	32
Berowra	25-34	Speaks English not well or not at all	0	2015	44
Berowra	25-34	Speaks English not well or not at all	0	2016	10
Berowra	25-34	Speaks English not well or not at all	0	2017	13
Berowra	25-34	Speaks English not well or not at all	0	2018	10
Berowra	25-34	Speaks English not well or not at all	0	2019	12
Berowra	25-34	Speaks English not well or not at all	0	2020	3
Berowra	25-34	Speaks English well or very well	0		25
Berowra	25-34	Speaks English well or very well	0	2005	804
Berowra	25-34	Speaks English well or very well	0	2010	768
Berowra	25-34	Speaks English well or very well	0	2015	721
Berowra	25-34	Speaks English well or very well	0	2016	154
Berowra	25-34	Speaks English well or very well	0	2017	167
Berowra	25-34	Speaks English well or very well	0	2018	141
Berowra	25-34	Speaks English well or very well	0	2019	159
Berowra	25-34	Speaks English well or very well	0	2020	33
Berowra	25-34	Speaks English well or very well	0	2021	10
Berowra	35-44				7
Berowra	35-44			2010	3
Berowra	35-44			2015	3
Berowra	35-44		0	2005	3
Berowra	35-44		0	2015	5
Berowra	35-44		1		29
Berowra	35-44		1	2005	1300
Berowra	35-44		1	2010	492
Berowra	35-44		1	2015	309
Berowra	35-44		1	2016	71
Berowra	35-44		1	2017	45
Berowra	35-44		1	2018	38
Berowra	35-44		1	2019	39
Berowra	35-44		1	2020	27
Berowra	35-44		1	2021	11
Berowra	35-44	Speaks English not well or not at all	0		10
Berowra	35-44	Speaks English not well or not at all	0	2005	55
Berowra	35-44	Speaks English not well or not at all	0	2010	127
Berowra	35-44	Speaks English not well or not at all	0	2015	117
Berowra	35-44	Speaks English not well or not at all	0	2016	29
Berowra	35-44	Speaks English not well or not at all	0	2017	21
Berowra	35-44	Speaks English not well or not at all	0	2018	23
Berowra	35-44	Speaks English not well or not at all	0	2019	26
Berowra	35-44	Speaks English not well or not at all	0	2020	5
Berowra	35-44	Speaks English not well or not at all	0	2021	3
Berowra	35-44	Speaks English well or very well	0		42
Berowra	35-44	Speaks English well or very well	0	2005	2744
Berowra	35-44	Speaks English well or very well	0	2010	2441
Berowra	35-44	Speaks English well or very well	0	2015	1568
Berowra	35-44	Speaks English well or very well	0	2016	337
Berowra	35-44	Speaks English well or very well	0	2017	300
Berowra	35-44	Speaks English well or very well	0	2018	275
Berowra	35-44	Speaks English well or very well	0	2019	185
Berowra	35-44	Speaks English well or very well	0	2020	62
Berowra	35-44	Speaks English well or very well	0	2021	31
Berowra	45-54				6
Berowra	45-54		1		40
Berowra	45-54		1	2005	2841
Berowra	45-54		1	2010	571
Berowra	45-54		1	2015	259
Berowra	45-54		1	2016	43
Berowra	45-54		1	2017	21
Berowra	45-54		1	2018	24
Berowra	45-54		1	2019	23
Berowra	45-54		1	2020	13
Berowra	45-54	Speaks English not well or not at all	0		5
Berowra	45-54	Speaks English not well or not at all	0	2005	241
Berowra	45-54	Speaks English not well or not at all	0	2010	140
Berowra	45-54	Speaks English not well or not at all	0	2015	108
Berowra	45-54	Speaks English not well or not at all	0	2016	16
Berowra	45-54	Speaks English not well or not at all	0	2017	24
Berowra	45-54	Speaks English not well or not at all	0	2018	14
Berowra	45-54	Speaks English not well or not at all	0	2019	17
Berowra	45-54	Speaks English not well or not at all	0	2020	10
Berowra	45-54	Speaks English well or very well	0		37
Berowra	45-54	Speaks English well or very well	0	2005	3757
Berowra	45-54	Speaks English well or very well	0	2010	1288
Berowra	45-54	Speaks English well or very well	0	2015	585
Berowra	45-54	Speaks English well or very well	0	2016	89
Berowra	45-54	Speaks English well or very well	0	2017	63
Berowra	45-54	Speaks English well or very well	0	2018	47
Berowra	45-54	Speaks English well or very well	0	2019	60
Berowra	45-54	Speaks English well or very well	0	2020	27
Berowra	45-54	Speaks English well or very well	0	2021	7
Berowra	55-64				3
Berowra	55-64			2005	3
Berowra	55-64		0	2005	6
Berowra	55-64		1		40
Berowra	55-64		1	2005	3483
Berowra	55-64		1	2010	245
Berowra	55-64		1	2015	67
Berowra	55-64		1	2016	7
Berowra	55-64		1	2017	6
Berowra	55-64		1	2018	3
Berowra	55-64		1	2019	7
Berowra	55-64		1	2020	7
Berowra	55-64	Speaks English not well or not at all	0		24
Berowra	55-64	Speaks English not well or not at all	0	2005	583
Berowra	55-64	Speaks English not well or not at all	0	2010	109
Berowra	55-64	Speaks English not well or not at all	0	2015	148
Berowra	55-64	Speaks English not well or not at all	0	2016	42
Berowra	55-64	Speaks English not well or not at all	0	2017	29
Berowra	55-64	Speaks English not well or not at all	0	2018	32
Berowra	55-64	Speaks English not well or not at all	0	2019	92
Berowra	55-64	Speaks English not well or not at all	0	2020	19
Berowra	55-64	Speaks English not well or not at all	0	2021	7
Berowra	55-64	Speaks English well or very well	0		34
Berowra	55-64	Speaks English well or very well	0	2005	4216
Berowra	55-64	Speaks English well or very well	0	2010	264
Berowra	55-64	Speaks English well or very well	0	2015	91
Berowra	55-64	Speaks English well or very well	0	2016	13
Berowra	55-64	Speaks English well or very well	0	2017	7
Berowra	55-64	Speaks English well or very well	0	2018	12
Berowra	55-64	Speaks English well or very well	0	2019	22
Berowra	55-64	Speaks English well or very well	0	2020	15
Berowra	55-64	Speaks English well or very well	0	2021	4
Berowra	65-74				26
Berowra	65-74			2005	3
Berowra	65-74		0		4
