LGA_NAME16	Ancestry	responses
Cumberland	Serbian	620
Cumberland	South African	230
Cumberland	Spanish	1074
Cumberland	Sri Lankan	1585
Cumberland	Vietnamese	4361
Cumberland	Welsh	250
Dubbo Regional		5744
Dubbo Regional	Australian	22020
Dubbo Regional	Australian Aboriginal	8269
Dubbo Regional	Chinese	558
Dubbo Regional	Croatian	46
Dubbo Regional	Dutch	523
Dubbo Regional	English	19709
Dubbo Regional	Filipino	495
Dubbo Regional	French	196
Dubbo Regional	German	1693
Dubbo Regional	Greek	194
Dubbo Regional	Hungarian	56
Dubbo Regional	Indian	738
Dubbo Regional	Irish	5824
Dubbo Regional	Italian	748
Dubbo Regional	Korean	64
Dubbo Regional	Lebanese	121
Dubbo Regional	Macedonian	13
Dubbo Regional	Maltese	155
Dubbo Regional	Maori	154
Dubbo Regional	NZ	223
Dubbo Regional	(Other)	3486
Dubbo Regional	Polish	213
Dubbo Regional	Russian	81
Dubbo Regional	Samoan	8
Dubbo Regional	Scottish	4506
Dubbo Regional	Serbian	13
Dubbo Regional	South African	101
Dubbo Regional	Spanish	84
Dubbo Regional	Sri Lankan	117
Dubbo Regional	Vietnamese	69
Dubbo Regional	Welsh	184
Dungog		474
Dungog	Australian	4616
Dungog	Australian Aboriginal	596
Dungog	Chinese	34
Dungog	Croatian	4
Dungog	Dutch	79
Dungog	English	4254
Dungog	Filipino	23
Dungog	French	28
Dungog	German	462
Dungog	Greek	42
Dungog	Hungarian	15
Dungog	Indian	7
Dungog	Irish	1102
Dungog	Italian	134
Dungog	Lebanese	7
Dungog	Macedonian	6
Dungog	Maltese	15
Dungog	Maori	18
Dungog	NZ	40
Dungog	(Other)	317
Dungog	Polish	53
Dungog	Russian	12
Dungog	Samoan	6
Dungog	Scottish	1000
Dungog	Serbian	7
Dungog	South African	12
Dungog	Spanish	8
Dungog	Welsh	55
Edward River		833
Edward River	Australian	3705
Edward River	Australian Aboriginal	378
Edward River	Chinese	64
Edward River	Croatian	7
Edward River	Dutch	104
Edward River	English	3400
Edward River	Filipino	40
Edward River	French	15
Edward River	German	280
Edward River	Greek	22
Edward River	Indian	50
Edward River	Irish	903
Edward River	Italian	242
Edward River	Korean	7
Edward River	Lebanese	8
Edward River	Maltese	6
Edward River	Maori	37
Edward River	NZ	35
Edward River	(Other)	227
Edward River	Polish	18
Edward River	Samoan	3
Edward River	Scottish	949
Edward River	South African	18
Edward River	Spanish	12
Edward River	Vietnamese	5
Edward River	Welsh	27
Eurobodalla		3056
Eurobodalla	Australian	15410
Eurobodalla	Australian Aboriginal	2343
Eurobodalla	Chinese	231
Eurobodalla	Croatian	259
Eurobodalla	Dutch	717
Eurobodalla	English	17443
Eurobodalla	Filipino	196
Eurobodalla	French	237
Eurobodalla	German	1821
Eurobodalla	Greek	232
Eurobodalla	Hungarian	114
Eurobodalla	Indian	166
Eurobodalla	Irish	5378
Eurobodalla	Italian	886
Eurobodalla	Korean	7
Eurobodalla	Lebanese	70
Eurobodalla	Macedonian	33
Eurobodalla	Maltese	238
Eurobodalla	Maori	116
Eurobodalla	NZ	273
Eurobodalla	(Other)	1987
Eurobodalla	Polish	284
Eurobodalla	Russian	141
Eurobodalla	Samoan	27
Eurobodalla	Scottish	4657
Eurobodalla	Serbian	64
Eurobodalla	South African	102
Eurobodalla	Spanish	118
Eurobodalla	Sri Lankan	36
Eurobodalla	Vietnamese	62
Eurobodalla	Welsh	302
Fairfield		17375
Fairfield	Australian	18408
Fairfield	Australian Aboriginal	1478
Fairfield	Chinese	27220
Fairfield	Croatian	3522
Fairfield	Dutch	288
Fairfield	English	14953
Fairfield	Filipino	3425
Fairfield	French	422
Fairfield	German	1614
Fairfield	Greek	1522
Fairfield	Hungarian	321
Fairfield	Indian	1720
Fairfield	Irish	2821
Fairfield	Italian	10645
Fairfield	Korean	221
Fairfield	Lebanese	5848
Fairfield	Macedonian	1563
Fairfield	Maltese	2545
Fairfield	Maori	730
Fairfield	NZ	462
Fairfield	(Other)	73867
Fairfield	Polish	1010
Fairfield	Russian	853
Fairfield	Samoan	2384
Fairfield	Scottish	2142
Fairfield	Serbian	3937
Fairfield	South African	83
Fairfield	Spanish	2155
Fairfield	Sri Lankan	143
Fairfield	Vietnamese	40617
Fairfield	Welsh	129
Federation		976
Federation	Australian	5432
Federation	Australian Aboriginal	283
Federation	Chinese	56
Federation	Croatian	17
Federation	Dutch	140
Federation	English	5625
Federation	Filipino	103
Federation	French	47
Federation	German	576
Federation	Greek	40
Federation	Hungarian	34
Federation	Indian	26
Federation	Irish	1758
Federation	Italian	286
Federation	Korean	20
Federation	Lebanese	6
Federation	Maltese	40
Federation	Maori	24
Federation	NZ	65
Federation	(Other)	347
Federation	Polish	56
Federation	Russian	11
Federation	Scottish	1544
Federation	Serbian	10
Federation	South African	9
Federation	Spanish	12
Federation	Vietnamese	12
Federation	Welsh	59
Forbes		828
Forbes	Australian	4182
Forbes	Australian Aboriginal	1122
Forbes	Chinese	44
Forbes	Croatian	7
Forbes	Dutch	62
Forbes	English	3724
Forbes	Filipino	46
Forbes	French	42
Forbes	German	375
Forbes	Greek	13
Forbes	Hungarian	9
Forbes	Indian	35
Forbes	Irish	1140
Forbes	Italian	136
Forbes	Lebanese	8
Forbes	Macedonian	9
Forbes	Maltese	35
Forbes	Maori	16
Forbes	NZ	16
Forbes	(Other)	231
Forbes	Polish	19
Forbes	Russian	10
Forbes	Samoan	3
Forbes	Scottish	802
Forbes	Serbian	3
Forbes	South African	7
Forbes	Spanish	14
Forbes	Sri Lankan	11
Forbes	Welsh	22
Georges River		7967
Georges River	Australian	22319
Georges River	Australian Aboriginal	992
Georges River	Chinese	39753
Georges River	Croatian	2253
Georges River	Dutch	575
Georges River	English	23141
Georges River	Filipino	3672
Georges River	French	556
Georges River	German	2119
Georges River	Greek	11804
Georges River	Hungarian	411
Georges River	Indian	3247
Georges River	Irish	7739
Georges River	Italian	6483
Georges River	Korean	699
Georges River	Lebanese	5562
Georges River	Macedonian	4515
Georges River	Maltese	1124
Georges River	Maori	1042
Georges River	NZ	715
Georges River	(Other)	29647
Georges River	Polish	686
Georges River	Russian	617
Georges River	Samoan	403
Georges River	Scottish	5735
Georges River	Serbian	834
Georges River	South African	350
Georges River	Spanish	1007
Georges River	Sri Lankan	226
Georges River	Vietnamese	1720
Georges River	Welsh	417
Gilgandra		509
Gilgandra	Australian	1888
Gilgandra	Australian Aboriginal	559
Gilgandra	Chinese	17
Gilgandra	Dutch	33
Gilgandra	English	1642
Gilgandra	Filipino	32
Gilgandra	French	6
Gilgandra	German	148
Gilgandra	Hungarian	3
Gilgandra	Indian	13
Gilgandra	Irish	457
Gilgandra	Italian	33
Gilgandra	Maori	9
Gilgandra	NZ	10
Gilgandra	(Other)	78
Gilgandra	Polish	11
Gilgandra	Scottish	397
Gilgandra	Spanish	5
Gilgandra	Welsh	9
Glen Innes Severn		1020
Glen Innes Severn	Australian	3635
Glen Innes Severn	Australian Aboriginal	597
Glen Innes Severn	Chinese	51
Glen Innes Severn	Croatian	9
Glen Innes Severn	Dutch	91
Glen Innes Severn	English	3747
Glen Innes Severn	Filipino	44
Glen Innes Severn	French	33
Glen Innes Severn	German	440
Glen Innes Severn	Greek	10
Glen Innes Severn	Hungarian	3
Glen Innes Severn	Indian	48
Glen Innes Severn	Irish	1038
Glen Innes Severn	Italian	95
Glen Innes Severn	Korean	4
Glen Innes Severn	Lebanese	13
Glen Innes Severn	Maltese	9
Glen Innes Severn	Maori	16
Glen Innes Severn	NZ	26
Glen Innes Severn	(Other)	307
Glen Innes Severn	Polish	34
Glen Innes Severn	Russian	24
Glen Innes Severn	Scottish	1053
Glen Innes Severn	Serbian	3
Glen Innes Severn	South African	3
Glen Innes Severn	Spanish	9
Glen Innes Severn	Welsh	40
Goulburn Mulwaree		2697
Goulburn Mulwaree	Australian	13336
Goulburn Mulwaree	Australian Aboriginal	1390
Goulburn Mulwaree	Chinese	373
Goulburn Mulwaree	Croatian	71
Goulburn Mulwaree	Dutch	356
Goulburn Mulwaree	English	13140
Goulburn Mulwaree	Filipino	276
Goulburn Mulwaree	French	148
Goulburn Mulwaree	German	1118
Goulburn Mulwaree	Greek	241
Goulburn Mulwaree	Hungarian	72
Goulburn Mulwaree	Indian	263
Goulburn Mulwaree	Irish	4113
Goulburn Mulwaree	Italian	566
Goulburn Mulwaree	Korean	55
Goulburn Mulwaree	Lebanese	105
Goulburn Mulwaree	Macedonian	32
Goulburn Mulwaree	Maltese	225
Goulburn Mulwaree	Maori	91
Goulburn Mulwaree	NZ	149
Goulburn Mulwaree	(Other)	1918
Goulburn Mulwaree	Polish	157
Goulburn Mulwaree	Russian	50
Goulburn Mulwaree	Samoan	35
Goulburn Mulwaree	Scottish	3158
Goulburn Mulwaree	Serbian	38
Goulburn Mulwaree	South African	62
Goulburn Mulwaree	Spanish	108
Goulburn Mulwaree	Sri Lankan	14
Goulburn Mulwaree	Vietnamese	38
Goulburn Mulwaree	Welsh	182
Greater Hume Shire		975
Greater Hume Shire	Australian	4830
Greater Hume Shire	Australian Aboriginal	352
Greater Hume Shire	Chinese	36
Greater Hume Shire	Croatian	12
Greater Hume Shire	Dutch	204
Greater Hume Shire	English	4309
Greater Hume Shire	Filipino	42
Greater Hume Shire	French	47
Greater Hume Shire	German	1143
Greater Hume Shire	Greek	14
Greater Hume Shire	Hungarian	16
Greater Hume Shire	Indian	32
Greater Hume Shire	Irish	1356
Greater Hume Shire	Italian	184
Greater Hume Shire	Lebanese	34
Greater Hume Shire	Macedonian	3
Greater Hume Shire	Maltese	18
Greater Hume Shire	Maori	18
Greater Hume Shire	NZ	57
Greater Hume Shire	(Other)	374
Greater Hume Shire	Polish	41
Greater Hume Shire	Russian	4
Greater Hume Shire	Samoan	19
Greater Hume Shire	Scottish	1311
Greater Hume Shire	Serbian	7
Greater Hume Shire	South African	6
Greater Hume Shire	Spanish	20
Greater Hume Shire	Sri Lankan	3
Greater Hume Shire	Vietnamese	8
Greater Hume Shire	Welsh	32
Griffith		2240
Griffith	Australian	7695
Griffith	Australian Aboriginal	1320
Griffith	Chinese	337
Griffith	Croatian	24
Griffith	Dutch	173
Griffith	English	7237
Griffith	Filipino	448
Griffith	French	77
Griffith	German	708
Griffith	Greek	46
Griffith	Hungarian	9
Griffith	Indian	1354
Griffith	Irish	1952
Griffith	Italian	6553
Griffith	Korean	19
Griffith	Lebanese	63
Griffith	Macedonian	10
Griffith	Maltese	70
Griffith	Maori	118
Griffith	NZ	132
Griffith	(Other)	3427
Griffith	Polish	42
Griffith	Russian	9
Griffith	Samoan	453
Griffith	Scottish	1771
Griffith	Serbian	13
Griffith	South African	123
Griffith	Spanish	163
Griffith	Sri Lankan	16
Griffith	Vietnamese	16
Griffith	Welsh	73
Gunnedah		1220
Gunnedah	Australian	5892
Gunnedah	Australian Aboriginal	1865
Gunnedah	Chinese	97
Gunnedah	Croatian	12
Gunnedah	Dutch	102
Gunnedah	English	4914
Gunnedah	Filipino	104
Gunnedah	French	49
Gunnedah	German	484
Gunnedah	Greek	35
Gunnedah	Hungarian	16
Gunnedah	Indian	29
Gunnedah	Irish	1364
Gunnedah	Italian	101
Gunnedah	Korean	12
Gunnedah	Lebanese	11
Gunnedah	Maltese	39
Gunnedah	Maori	44
Gunnedah	NZ	45
Gunnedah	(Other)	416
Gunnedah	Polish	25
Gunnedah	Russian	14
Gunnedah	Samoan	8
Gunnedah	Scottish	1229
Gunnedah	South African	50
Gunnedah	Spanish	17
Gunnedah	Sri Lankan	7
Gunnedah	Vietnamese	3
Gunnedah	Welsh	49
Gwydir		445
Gwydir	Australian	2267
Gwydir	Australian Aboriginal	283
Gwydir	Chinese	17
Gwydir	Dutch	26
Gwydir	English	2071
Gwydir	Filipino	5
Gwydir	French	9
Gwydir	German	182
Gwydir	Greek	11
Gwydir	Hungarian	11
Gwydir	Indian	8
Gwydir	Irish	519
Gwydir	Italian	39
Gwydir	Maltese	8
Gwydir	Maori	16
Gwydir	NZ	11
Gwydir	(Other)	98
Gwydir	Polish	3
Gwydir	Russian	10
Gwydir	Samoan	4
Gwydir	Scottish	529
Gwydir	Spanish	3
Gwydir	Welsh	17
Hawkesbury		3441
Hawkesbury	Australian	27634
Hawkesbury	Australian Aboriginal	3081
Hawkesbury	Chinese	817
Hawkesbury	Croatian	458
Hawkesbury	Dutch	1313
Hawkesbury	English	26662
Hawkesbury	Filipino	566
Hawkesbury	French	311
Hawkesbury	German	2437
Hawkesbury	Greek	498
Hawkesbury	Hungarian	266
Hawkesbury	Indian	635
Hawkesbury	Irish	7090
Hawkesbury	Italian	2497
Hawkesbury	Korean	84
Hawkesbury	Lebanese	496
Hawkesbury	Macedonian	292
Hawkesbury	Maltese	3906
Hawkesbury	Maori	309
Hawkesbury	NZ	533
Hawkesbury	(Other)	4451
Hawkesbury	Polish	528
Hawkesbury	Russian	192
Hawkesbury	Samoan	55
Hawkesbury	Scottish	6387
Hawkesbury	Serbian	154
Hawkesbury	South African	263
Hawkesbury	Spanish	229
Hawkesbury	Sri Lankan	85
Hawkesbury	Vietnamese	93
Hawkesbury	Welsh	415
Hay		338
Hay	Australian	1208
Hay	Australian Aboriginal	224
Hay	Chinese	11
Hay	Dutch	10
Hay	English	1176
Hay	Filipino	11
Hay	French	3
Hay	German	80
Hay	Greek	10
Hay	Indian	21
Hay	Irish	285
Hay	Italian	90
Hay	Maltese	6
Hay	Maori	16
Hay	NZ	10
Hay	(Other)	104
Hay	Scottish	272
Hay	South African	12
Hay	Spanish	4
Hilltops		1474
Hilltops	Australian	8450
Hilltops	Australian Aboriginal	910
Hilltops	Chinese	154
Hilltops	Croatian	41
Hilltops	Dutch	166
Hilltops	English	7917
Hilltops	Filipino	142
Hilltops	French	59
Hilltops	German	649
Hilltops	Greek	56
Hilltops	Hungarian	21
Hilltops	Indian	83
Hilltops	Irish	2713
Hilltops	Italian	235
Hilltops	Korean	10
Hilltops	Lebanese	300
Hilltops	Macedonian	5
Hilltops	Maltese	65
Hilltops	Maori	43
Hilltops	NZ	100
Hilltops	(Other)	760
Hilltops	Polish	39
Hilltops	Russian	8
Hilltops	Samoan	15
Hilltops	Scottish	1843
Hilltops	Serbian	63
Hilltops	South African	20
Hilltops	Spanish	22
Hilltops	Sri Lankan	5
Hilltops	Vietnamese	17
Hilltops	Welsh	75
Hornsby		5141
Hornsby	Australian	37105
Hornsby	Australian Aboriginal	836
Hornsby	Chinese	25558
Hornsby	Croatian	634
Hornsby	Dutch	1914
Hornsby	English	41822
Hornsby	Filipino	3120
Hornsby	French	972
Hornsby	German	4105
Hornsby	Greek	1052
Hornsby	Hungarian	586
Hornsby	Indian	10094
Hornsby	Irish	12359
Hornsby	Italian	4711
Hornsby	Korean	3923
Hornsby	Lebanese	2363
Hornsby	Macedonian	97
Hornsby	Maltese	794
Hornsby	Maori	293
Hornsby	NZ	1130
Hornsby	(Other)	23520
Hornsby	Polish	1261
Hornsby	Russian	1139
Hornsby	Samoan	107
Hornsby	Scottish	11894
Hornsby	Serbian	274
Hornsby	South African	1368
Hornsby	Spanish	863
Hornsby	Sri Lankan	1236
Hornsby	Vietnamese	940
Hornsby	Welsh	996
Hunters Hill		852
Hunters Hill	Australian	3553
Hunters Hill	Australian Aboriginal	70
Hunters Hill	Chinese	1332
Hunters Hill	Croatian	159
Hunters Hill	Dutch	167
Hunters Hill	English	3975
Hunters Hill	Filipino	108
Hunters Hill	French	106
Hunters Hill	German	387
Hunters Hill	Greek	536
Hunters Hill	Hungarian	95
Hunters Hill	Indian	264
Hunters Hill	Irish	1902
Hunters Hill	Italian	1112
Hunters Hill	Korean	141
Hunters Hill	Lebanese	365
Hunters Hill	Macedonian	44
Hunters Hill	Maltese	106
Hunters Hill	Maori	20
Hunters Hill	NZ	128
Hunters Hill	(Other)	1703
Hunters Hill	Polish	157
Hunters Hill	Russian	91
Hunters Hill	Samoan	3
Hunters Hill	Scottish	1178
Hunters Hill	Serbian	63
Hunters Hill	South African	83
Hunters Hill	Spanish	91
Hunters Hill	Sri Lankan	38
Hunters Hill	Vietnamese	104
Hunters Hill	Welsh	124
Inner West		8833
Inner West	Australian	44687
Inner West	Australian Aboriginal	2087
Inner West	Chinese	15455
Inner West	Croatian	1628
Inner West	Dutch	2343
Inner West	English	54645
Inner West	Filipino	3283
Inner West	French	1853
Inner West	German	6154
Inner West	Greek	7788
Inner West	Hungarian	972
Inner West	Indian	3541
Inner West	Irish	25010
Inner West	Italian	12378
Inner West	Korean	1370
Inner West	Lebanese	3378
Inner West	Macedonian	772
Inner West	Maltese	1501
Inner West	Maori	714
Inner West	NZ	1875
Inner West	(Other)	29876
Inner West	Polish	1956
Inner West	Russian	1179
Inner West	Samoan	229
Inner West	Scottish	17618
Inner West	Serbian	873
Inner West	South African	872
Inner West	Spanish	1765
Inner West	Sri Lankan	528
Inner West	Vietnamese	4348
Inner West	Welsh	1603
Inverell		1714
Inverell	Australian	7704
Inverell	Australian Aboriginal	1783
Inverell	Chinese	166
Inverell	Croatian	8
Inverell	Dutch	145
Inverell	English	7057
Inverell	Filipino	156
Inverell	French	57
Inverell	German	846
Inverell	Greek	29
Inverell	Hungarian	21
Inverell	Indian	52
Inverell	Irish	1746
Inverell	Italian	234
Inverell	Korean	18
Inverell	Lebanese	17
Inverell	Maltese	36
Inverell	Maori	48
Inverell	NZ	52
Inverell	(Other)	749
Inverell	Polish	57
Inverell	Russian	17
Inverell	Samoan	36
Inverell	Scottish	1702
Inverell	Serbian	4
Inverell	South African	15
Inverell	Spanish	14
Inverell	Sri Lankan	3
Inverell	Vietnamese	40
Inverell	Welsh	66
Junee		1209
Junee	Australian	2466
Junee	Australian Aboriginal	296
Junee	Chinese	128
Junee	Dutch	45
Junee	English	2332
Junee	Filipino	19
Junee	French	15
Junee	German	223
Junee	Greek	8
Junee	Indian	12
Junee	Irish	759
Junee	Italian	62
Junee	Maltese	14
Junee	Maori	18
Junee	NZ	29
Junee	(Other)	234
Junee	Polish	21
Junee	Samoan	10
Junee	Scottish	492
Junee	Serbian	4
Junee	South African	12
Junee	Spanish	6
Junee	Vietnamese	7
Junee	Welsh	13
Kempsey		3171
Kempsey	Australian	12394
Kempsey	Australian Aboriginal	3458
Kempsey	Chinese	188
Kempsey	Croatian	50
Kempsey	Dutch	281
Kempsey	English	12715
Kempsey	Filipino	253
Kempsey	French	128
Kempsey	German	1074
Kempsey	Greek	85
Kempsey	Hungarian	34
Kempsey	Indian	97
Kempsey	Irish	3391
Kempsey	Italian	372
Kempsey	Korean	14
Kempsey	Lebanese	39
Kempsey	Macedonian	3
Kempsey	Maltese	174
Kempsey	Maori	77
Kempsey	NZ	169
Kempsey	(Other)	1174
Kempsey	Polish	102
Kempsey	Russian	47
Kempsey	Samoan	16
Kempsey	Scottish	2680
Kempsey	Serbian	4
Kempsey	South African	30
Kempsey	Spanish	53
Kempsey	Sri Lankan	15
Kempsey	Vietnamese	17
Kempsey	Welsh	134
Kiama		1112
Kiama	Australian	8966
Kiama	Australian Aboriginal	513
Kiama	Chinese	221
Kiama	Croatian	128
Kiama	Dutch	362
Kiama	English	10443
Kiama	Filipino	92
Kiama	French	165
Kiama	German	917
Kiama	Greek	206
Kiama	Hungarian	70
Kiama	Indian	74
Kiama	Irish	3589
Kiama	Italian	724
Kiama	Korean	22
Kiama	Lebanese	47
Kiama	Macedonian	86
Kiama	Maltese	241
Kiama	Maori	123
Kiama	NZ	202
Kiama	(Other)	1393
Kiama	Polish	162
Kiama	Russian	69
Kiama	Samoan	13
Kiama	Scottish	3009
Kiama	Serbian	51
Kiama	South African	97
Kiama	Spanish	109
Kiama	Sri Lankan	18
Kiama	Vietnamese	31
Kiama	Welsh	221
Ku-ring-gai		3376
Ku-ring-gai	Australian	28501
Ku-ring-gai	Australian Aboriginal	290
Ku-ring-gai	Chinese	29098
Ku-ring-gai	Croatian	593
Ku-ring-gai	Dutch	1589
Ku-ring-gai	English	36702
Ku-ring-gai	Filipino	1035
Ku-ring-gai	French	933
Ku-ring-gai	German	3687
Ku-ring-gai	Greek	1231
Ku-ring-gai	Hungarian	621
Ku-ring-gai	Indian	4279
Ku-ring-gai	Irish	10801
Ku-ring-gai	Italian	3062
Ku-ring-gai	Korean	3701
Ku-ring-gai	Lebanese	635
Ku-ring-gai	Macedonian	121
Ku-ring-gai	Maltese	366
Ku-ring-gai	Maori	139
Ku-ring-gai	NZ	926
Ku-ring-gai	(Other)	16771
Ku-ring-gai	Polish	1087
Ku-ring-gai	Russian	894
Ku-ring-gai	Samoan	69
Ku-ring-gai	Scottish	10654
Ku-ring-gai	Serbian	253
Ku-ring-gai	South African	2639
Ku-ring-gai	Spanish	604
Ku-ring-gai	Sri Lankan	723
Ku-ring-gai	Vietnamese	793
Ku-ring-gai	Welsh	808
Kyogle		919
Kyogle	Australian	3718
Kyogle	Australian Aboriginal	505
Kyogle	Chinese	37
Kyogle	Croatian	16
Kyogle	Dutch	106
Kyogle	English	3840
Kyogle	Filipino	47
Kyogle	French	55
Kyogle	German	426
Kyogle	Greek	42
Kyogle	Hungarian	14
Kyogle	Indian	50
Kyogle	Irish	1281
Kyogle	Italian	147
Kyogle	Korean	6
Kyogle	Lebanese	13
Kyogle	Maltese	29
Kyogle	Maori	31
Kyogle	NZ	62
Kyogle	(Other)	477
Kyogle	Polish	42
Kyogle	Russian	9
Kyogle	Samoan	11
Kyogle	Scottish	1095
Kyogle	Serbian	4
Kyogle	South African	27
Kyogle	Spanish	31
Kyogle	Vietnamese	8
Kyogle	Welsh	53
Lachlan		769
Lachlan	Australian	2540
Lachlan	Australian Aboriginal	1035
Lachlan	Chinese	30
Lachlan	Dutch	20
Lachlan	English	2042
Lachlan	Filipino	51
Lachlan	French	10
Lachlan	German	172
Lachlan	Greek	13
Lachlan	Hungarian	8
Lachlan	Indian	28
Lachlan	Irish	582
Lachlan	Italian	42
Lachlan	Lebanese	6
Lachlan	Maltese	9
Lachlan	Maori	15
Lachlan	NZ	8
Lachlan	(Other)	187
Lachlan	Samoan	3
Lachlan	Scottish	534
Lachlan	South African	19
Lachlan	Welsh	17
Lake Macquarie		9477
Lake Macquarie	Australian	91275
Lake Macquarie	Australian Aboriginal	11361
Lake Macquarie	Chinese	2412
Lake Macquarie	Croatian	677
Lake Macquarie	Dutch	3095
Lake Macquarie	English	93856
Lake Macquarie	Filipino	1465
Lake Macquarie	French	992
Lake Macquarie	German	8933
Lake Macquarie	Greek	1293
Lake Macquarie	Hungarian	477
Lake Macquarie	Indian	1492
Lake Macquarie	Irish	23238
Lake Macquarie	Italian	4752
Lake Macquarie	Korean	332
Lake Macquarie	Lebanese	417
Lake Macquarie	Macedonian	965
Lake Macquarie	Maltese	1012
Lake Macquarie	Maori	960
Lake Macquarie	NZ	1465
Lake Macquarie	(Other)	12591
Lake Macquarie	Polish	1963
Lake Macquarie	Russian	621
Lake Macquarie	Samoan	599
Lake Macquarie	Scottish	25271
Lake Macquarie	Serbian	309
Lake Macquarie	South African	834
Lake Macquarie	Spanish	626
Lake Macquarie	Sri Lankan	164
Lake Macquarie	Vietnamese	321
Lake Macquarie	Welsh	2268
Lane Cove		1568
Lane Cove	Australian	9605
Lane Cove	Australian Aboriginal	158
Lane Cove	Chinese	5546
Lane Cove	Croatian	338
Lane Cove	Dutch	548
Lane Cove	English	11262
Lane Cove	Filipino	749
Lane Cove	French	436
Lane Cove	German	1242
Lane Cove	Greek	657
Lane Cove	Hungarian	237
Lane Cove	Indian	1616
Lane Cove	Irish	4583
Lane Cove	Italian	1669
Lane Cove	Korean	547
Lane Cove	Lebanese	352
Lane Cove	Macedonian	89
Lane Cove	Maltese	202
Lane Cove	Maori	91
Lane Cove	NZ	397
Lane Cove	(Other)	6897
Lane Cove	Polish	529
Lane Cove	Russian	337
Lane Cove	Samoan	31
Lane Cove	Scottish	3312
Lane Cove	Serbian	157
Lane Cove	South African	382
Lane Cove	Spanish	286
Lane Cove	Sri Lankan	233
Lane Cove	Vietnamese	312
Lane Cove	Welsh	260
Leeton		1007
Leeton	Australian	4406
Leeton	Australian Aboriginal	770
Leeton	Chinese	172
Leeton	Croatian	9
Leeton	Dutch	84
Leeton	English	4086
Leeton	Filipino	155
Leeton	French	40
Leeton	German	509
Leeton	Greek	34
Leeton	Hungarian	18
Leeton	Indian	98
