LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Bathurst Regional	55-64	Speaks English well or very well	0	2005	105
Bathurst Regional	55-64	Speaks English well or very well	0	2010	22
Bathurst Regional	55-64	Speaks English well or very well	0	2015	5
Bathurst Regional	55-64	Speaks English well or very well	0	2016	4
Bathurst Regional	65-74				12
Bathurst Regional	65-74		1		8
Bathurst Regional	65-74		1	2005	494
Bathurst Regional	65-74		1	2010	8
Bathurst Regional	65-74		1	2015	9
Bathurst Regional	65-74		1	2016	4
Bathurst Regional	65-74	Speaks English not well or not at all	0		3
Bathurst Regional	65-74	Speaks English not well or not at all	0	2005	16
Bathurst Regional	65-74	Speaks English not well or not at all	0	2010	3
Bathurst Regional	65-74	Speaks English not well or not at all	0	2015	4
Bathurst Regional	65-74	Speaks English not well or not at all	0	2019	5
Bathurst Regional	65-74	Speaks English well or very well	0		4
Bathurst Regional	65-74	Speaks English well or very well	0	2005	76
Bathurst Regional	65-74	Speaks English well or very well	0	2010	6
Bathurst Regional	65-74	Speaks English well or very well	0	2019	3
Bathurst Regional	65-74	Speaks English well or very well	0	2020	5
Bathurst Regional	65-74	Speaks English well or very well	0	2021	3
Bathurst Regional	75-84				3
Bathurst Regional	75-84			2005	4
Bathurst Regional	75-84		1		16
Bathurst Regional	75-84		1	2005	299
Bathurst Regional	75-84	Speaks English not well or not at all	0	2005	10
Bathurst Regional	75-84	Speaks English not well or not at all	0	2018	3
Bathurst Regional	75-84	Speaks English well or very well	0		3
Bathurst Regional	75-84	Speaks English well or very well	0	2005	53
Bathurst Regional	85+		1		8
Bathurst Regional	85+		1	2005	109
Bathurst Regional	85+	Speaks English not well or not at all	0	2005	6
Bathurst Regional	85+	Speaks English well or very well	0	2005	19
Bayside (NSW)	0-14				23
Bayside (NSW)	0-14			2020	6
Bayside (NSW)	0-14			2021	3
Bayside (NSW)	0-14		0	2019	6
Bayside (NSW)	0-14		0	2020	8
Bayside (NSW)	0-14		1		39
Bayside (NSW)	0-14		1	2010	68
Bayside (NSW)	0-14		1	2015	173
Bayside (NSW)	0-14		1	2016	63
Bayside (NSW)	0-14		1	2017	35
Bayside (NSW)	0-14		1	2018	60
Bayside (NSW)	0-14		1	2019	59
Bayside (NSW)	0-14		1	2020	38
Bayside (NSW)	0-14		1	2021	21
Bayside (NSW)	0-14	Speaks English not well or not at all	0		20
Bayside (NSW)	0-14	Speaks English not well or not at all	0	2016	9
Bayside (NSW)	0-14	Speaks English not well or not at all	0	2017	14
Bayside (NSW)	0-14	Speaks English not well or not at all	0	2018	53
Bayside (NSW)	0-14	Speaks English not well or not at all	0	2019	69
Bayside (NSW)	0-14	Speaks English not well or not at all	0	2020	32
Bayside (NSW)	0-14	Speaks English not well or not at all	0	2021	29
Bayside (NSW)	0-14	Speaks English well or very well	0		79
Bayside (NSW)	0-14	Speaks English well or very well	0	2010	70
Bayside (NSW)	0-14	Speaks English well or very well	0	2015	366
Bayside (NSW)	0-14	Speaks English well or very well	0	2016	188
Bayside (NSW)	0-14	Speaks English well or very well	0	2017	195
Bayside (NSW)	0-14	Speaks English well or very well	0	2018	217
Bayside (NSW)	0-14	Speaks English well or very well	0	2019	210
Bayside (NSW)	0-14	Speaks English well or very well	0	2020	81
Bayside (NSW)	0-14	Speaks English well or very well	0	2021	16
Bayside (NSW)	15-24				13
Bayside (NSW)	15-24			2015	5
Bayside (NSW)	15-24			2018	3
Bayside (NSW)	15-24			2019	6
Bayside (NSW)	15-24		0		4
Bayside (NSW)	15-24		0	2018	4
Bayside (NSW)	15-24		1		36
Bayside (NSW)	15-24		1	2005	198
Bayside (NSW)	15-24		1	2010	254
Bayside (NSW)	15-24		1	2015	136
Bayside (NSW)	15-24		1	2016	54
Bayside (NSW)	15-24		1	2017	92
Bayside (NSW)	15-24		1	2018	99
Bayside (NSW)	15-24		1	2019	129
Bayside (NSW)	15-24		1	2020	67
Bayside (NSW)	15-24		1	2021	12
Bayside (NSW)	15-24	Speaks English not well or not at all	0		10
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2005	13
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2010	9
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2015	35
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2016	21
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2017	42
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2018	61
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2019	95
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2020	42
Bayside (NSW)	15-24	Speaks English not well or not at all	0	2021	12
Bayside (NSW)	15-24	Speaks English well or very well	0		111
Bayside (NSW)	15-24	Speaks English well or very well	0	2005	315
Bayside (NSW)	15-24	Speaks English well or very well	0	2010	474
Bayside (NSW)	15-24	Speaks English well or very well	0	2015	824
Bayside (NSW)	15-24	Speaks English well or very well	0	2016	573
Bayside (NSW)	15-24	Speaks English well or very well	0	2017	898
Bayside (NSW)	15-24	Speaks English well or very well	0	2018	1157
Bayside (NSW)	15-24	Speaks English well or very well	0	2019	1166
Bayside (NSW)	15-24	Speaks English well or very well	0	2020	380
Bayside (NSW)	15-24	Speaks English well or very well	0	2021	34
Bayside (NSW)	25-34				33
Bayside (NSW)	25-34			2015	11
Bayside (NSW)	25-34			2017	4
Bayside (NSW)	25-34			2019	5
Bayside (NSW)	25-34		0		6
Bayside (NSW)	25-34		0	2005	4
Bayside (NSW)	25-34		0	2019	3
Bayside (NSW)	25-34		1		86
Bayside (NSW)	25-34		1	2005	851
Bayside (NSW)	25-34		1	2010	478
Bayside (NSW)	25-34		1	2015	1211
Bayside (NSW)	25-34		1	2016	366
Bayside (NSW)	25-34		1	2017	396
Bayside (NSW)	25-34		1	2018	426
Bayside (NSW)	25-34		1	2019	412
Bayside (NSW)	25-34		1	2020	120
Bayside (NSW)	25-34		1	2021	28
Bayside (NSW)	25-34	Speaks English not well or not at all	0		30
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2005	63
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2010	75
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2015	215
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2016	96
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2017	154
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2018	248
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2019	275
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2020	70
Bayside (NSW)	25-34	Speaks English not well or not at all	0	2021	10
Bayside (NSW)	25-34	Speaks English well or very well	0		235
Bayside (NSW)	25-34	Speaks English well or very well	0	2005	1460
Bayside (NSW)	25-34	Speaks English well or very well	0	2010	2382
Bayside (NSW)	25-34	Speaks English well or very well	0	2015	4418
Bayside (NSW)	25-34	Speaks English well or very well	0	2016	1514
Bayside (NSW)	25-34	Speaks English well or very well	0	2017	1685
Bayside (NSW)	25-34	Speaks English well or very well	0	2018	1856
Bayside (NSW)	25-34	Speaks English well or very well	0	2019	1849
Bayside (NSW)	25-34	Speaks English well or very well	0	2020	414
Bayside (NSW)	25-34	Speaks English well or very well	0	2021	74
Bayside (NSW)	35-44				25
Bayside (NSW)	35-44			2010	4
Bayside (NSW)	35-44			2015	3
Bayside (NSW)	35-44		0	2005	3
Bayside (NSW)	35-44		0	2015	4
Bayside (NSW)	35-44		1		59
Bayside (NSW)	35-44		1	2005	1531
Bayside (NSW)	35-44		1	2010	901
Bayside (NSW)	35-44		1	2015	656
Bayside (NSW)	35-44		1	2016	94
Bayside (NSW)	35-44		1	2017	75
Bayside (NSW)	35-44		1	2018	51
Bayside (NSW)	35-44		1	2019	73
Bayside (NSW)	35-44		1	2020	23
Bayside (NSW)	35-44		1	2021	7
Bayside (NSW)	35-44	Speaks English not well or not at all	0		27
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2005	131
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2010	218
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2015	239
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2016	83
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2017	109
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2018	128
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2019	115
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2020	27
Bayside (NSW)	35-44	Speaks English not well or not at all	0	2021	7
Bayside (NSW)	35-44	Speaks English well or very well	0		108
Bayside (NSW)	35-44	Speaks English well or very well	0	2005	3646
Bayside (NSW)	35-44	Speaks English well or very well	0	2010	3056
Bayside (NSW)	35-44	Speaks English well or very well	0	2015	2071
Bayside (NSW)	35-44	Speaks English well or very well	0	2016	483
Bayside (NSW)	35-44	Speaks English well or very well	0	2017	417
Bayside (NSW)	35-44	Speaks English well or very well	0	2018	390
Bayside (NSW)	35-44	Speaks English well or very well	0	2019	357
Bayside (NSW)	35-44	Speaks English well or very well	0	2020	115
Bayside (NSW)	35-44	Speaks English well or very well	0	2021	31
Bayside (NSW)	45-54				10
Bayside (NSW)	45-54			2005	4
Bayside (NSW)	45-54		0		4
Bayside (NSW)	45-54		0	2005	5
Bayside (NSW)	45-54		0	2015	6
Bayside (NSW)	45-54		1		62
Bayside (NSW)	45-54		1	2005	2270
Bayside (NSW)	45-54		1	2010	298
Bayside (NSW)	45-54		1	2015	152
Bayside (NSW)	45-54		1	2016	16
Bayside (NSW)	45-54		1	2017	13
Bayside (NSW)	45-54		1	2018	14
Bayside (NSW)	45-54		1	2019	14
Bayside (NSW)	45-54		1	2020	8
Bayside (NSW)	45-54	Speaks English not well or not at all	0		32
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2005	464
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2010	177
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2015	142
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2016	35
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2017	39
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2018	49
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2019	42
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2020	17
Bayside (NSW)	45-54	Speaks English not well or not at all	0	2021	6
Bayside (NSW)	45-54	Speaks English well or very well	0		96
Bayside (NSW)	45-54	Speaks English well or very well	0	2005	4534
Bayside (NSW)	45-54	Speaks English well or very well	0	2010	830
Bayside (NSW)	45-54	Speaks English well or very well	0	2015	429
Bayside (NSW)	45-54	Speaks English well or very well	0	2016	72
Bayside (NSW)	45-54	Speaks English well or very well	0	2017	50
Bayside (NSW)	45-54	Speaks English well or very well	0	2018	67
Bayside (NSW)	45-54	Speaks English well or very well	0	2019	48
Bayside (NSW)	45-54	Speaks English well or very well	0	2020	27
Bayside (NSW)	45-54	Speaks English well or very well	0	2021	6
Bayside (NSW)	55-64				27
Bayside (NSW)	55-64		0		3
Bayside (NSW)	55-64		0	2005	9
Bayside (NSW)	55-64		1		48
Bayside (NSW)	55-64		1	2005	2309
Bayside (NSW)	55-64		1	2010	101
Bayside (NSW)	55-64		1	2015	44
Bayside (NSW)	55-64		1	2016	7
Bayside (NSW)	55-64		1	2017	11
Bayside (NSW)	55-64		1	2018	6
Bayside (NSW)	55-64		1	2019	9
Bayside (NSW)	55-64		1	2020	3
Bayside (NSW)	55-64	Speaks English not well or not at all	0		62
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2005	1373
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2010	169
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2015	156
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2016	36
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2017	32
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2018	39
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2019	98
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2020	47
Bayside (NSW)	55-64	Speaks English not well or not at all	0	2021	11
Bayside (NSW)	55-64	Speaks English well or very well	0		86
Bayside (NSW)	55-64	Speaks English well or very well	0	2005	5303
Bayside (NSW)	55-64	Speaks English well or very well	0	2010	246
Bayside (NSW)	55-64	Speaks English well or very well	0	2015	103
Bayside (NSW)	55-64	Speaks English well or very well	0	2016	25
Bayside (NSW)	55-64	Speaks English well or very well	0	2017	26
Bayside (NSW)	55-64	Speaks English well or very well	0	2018	13
Bayside (NSW)	55-64	Speaks English well or very well	0	2019	25
Bayside (NSW)	55-64	Speaks English well or very well	0	2020	16
Bayside (NSW)	55-64	Speaks English well or very well	0	2021	3
Bayside (NSW)	65-74				58
Bayside (NSW)	65-74			2005	6
Bayside (NSW)	65-74		0		6
Bayside (NSW)	65-74		0	2005	14
Bayside (NSW)	65-74		1		42
Bayside (NSW)	65-74		1	2005	1756
Bayside (NSW)	65-74		1	2010	15
Bayside (NSW)	65-74		1	2015	16
Bayside (NSW)	65-74		1	2018	3
Bayside (NSW)	65-74		1	2019	7
Bayside (NSW)	65-74	Speaks English not well or not at all	0		56
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2005	1812
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2010	149
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2015	212
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2016	25
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2017	31
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2018	32
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2019	72
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2020	37
Bayside (NSW)	65-74	Speaks English not well or not at all	0	2021	7
Bayside (NSW)	65-74	Speaks English well or very well	0		69
Bayside (NSW)	65-74	Speaks English well or very well	0	2005	4453
Bayside (NSW)	65-74	Speaks English well or very well	0	2010	46
Bayside (NSW)	65-74	Speaks English well or very well	0	2015	25
Bayside (NSW)	65-74	Speaks English well or very well	0	2016	6
Bayside (NSW)	65-74	Speaks English well or very well	0	2017	5
Bayside (NSW)	65-74	Speaks English well or very well	0	2018	5
Bayside (NSW)	65-74	Speaks English well or very well	0	2019	15
Bayside (NSW)	65-74	Speaks English well or very well	0	2020	18
Bayside (NSW)	65-74	Speaks English well or very well	0	2021	9
Bayside (NSW)	75-84				151
Bayside (NSW)	75-84			2005	9
Bayside (NSW)	75-84		0		6
Bayside (NSW)	75-84		0	2005	6
Bayside (NSW)	75-84		1		32
Bayside (NSW)	75-84		1	2005	887
Bayside (NSW)	75-84		1	2010	16
Bayside (NSW)	75-84		1	2015	3
Bayside (NSW)	75-84		1	2018	4
Bayside (NSW)	75-84	Speaks English not well or not at all	0		87
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2005	1845
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2010	88
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2015	72
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2016	12
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2017	11
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2018	15
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2019	16
Bayside (NSW)	75-84	Speaks English not well or not at all	0	2020	7
Bayside (NSW)	75-84	Speaks English well or very well	0		80
Bayside (NSW)	75-84	Speaks English well or very well	0	2005	2563
Bayside (NSW)	75-84	Speaks English well or very well	0	2010	9
Bayside (NSW)	75-84	Speaks English well or very well	0	2015	5
Bayside (NSW)	75-84	Speaks English well or very well	0	2018	4
Bayside (NSW)	75-84	Speaks English well or very well	0	2019	4
Bayside (NSW)	75-84	Speaks English well or very well	0	2021	4
Bayside (NSW)	85+				233
Bayside (NSW)	85+		0		4
Bayside (NSW)	85+		0	2005	11
Bayside (NSW)	85+		1		15
Bayside (NSW)	85+		1	2005	274
Bayside (NSW)	85+	Speaks English not well or not at all	0		102
Bayside (NSW)	85+	Speaks English not well or not at all	0	2005	927
Bayside (NSW)	85+	Speaks English not well or not at all	0	2010	18
Bayside (NSW)	85+	Speaks English not well or not at all	0	2015	17
Bayside (NSW)	85+	Speaks English not well or not at all	0	2018	3
Bayside (NSW)	85+	Speaks English not well or not at all	0	2019	3
Bayside (NSW)	85+	Speaks English well or very well	0		48
Bayside (NSW)	85+	Speaks English well or very well	0	2005	726
Bega Valley	0-14		1		3
Bega Valley	0-14		1	2010	13
Bega Valley	0-14		1	2015	21
Bega Valley	0-14		1	2016	6
Bega Valley	0-14		1	2017	6
Bega Valley	0-14		1	2018	5
Bega Valley	0-14		1	2019	4
Bega Valley	0-14		1	2020	5
Bega Valley	0-14	Speaks English well or very well	0	2010	3
Bega Valley	0-14	Speaks English well or very well	0	2015	12
Bega Valley	0-14	Speaks English well or very well	0	2016	6
Bega Valley	0-14	Speaks English well or very well	0	2018	5
Bega Valley	0-14	Speaks English well or very well	0	2019	4
Bega Valley	0-14	Speaks English well or very well	0	2020	3
Bega Valley	15-24		1		3
Bega Valley	15-24		1	2005	16
