LGA_NAME21	Religion	Denomination	Sex	persons
Blue Mountains	Christianity	Jehovah's Witnesses	M	120
Blue Mountains	Christianity	Latter Day Saints	F	83
Blue Mountains	Christianity	Latter Day Saints	M	67
Blue Mountains	Christianity	Lutheran	F	122
Blue Mountains	Christianity	Lutheran	M	109
Blue Mountains	Christianity	Oriental Orthodox	F	16
Blue Mountains	Christianity	Oriental Orthodox	M	21
Blue Mountains	Christianity	Pentecostal	F	402
Blue Mountains	Christianity	Pentecostal	M	373
Blue Mountains	Christianity	Presbyterian Reformed	F	943
Blue Mountains	Christianity	Presbyterian Reformed	M	789
Blue Mountains	Christianity	Protestant (Other)	F	140
Blue Mountains	Christianity	Protestant (Other)	M	112
Blue Mountains	Christianity	Salvation Army	F	78
Blue Mountains	Christianity	Salvation Army	M	60
Blue Mountains	Christianity	Seventh Day Adventist	F	80
Blue Mountains	Christianity	Seventh Day Adventist	M	44
Blue Mountains	Christianity	Uniting Church	F	1005
Blue Mountains	Christianity	Uniting Church	M	742
Blue Mountains	Hinduism		F	130
Blue Mountains	Hinduism		M	146
Blue Mountains	Islam		F	127
Blue Mountains	Islam		M	112
Blue Mountains	Judaism		F	92
Blue Mountains	Judaism		M	86
Blue Mountains	No religion		F	17746
Blue Mountains	No religion		M	18595
Bogan	(Other)		F	89
Bogan	(Other)		M	119
Bogan	Buddhism		F	9
Bogan	Buddhism		M	3
Bogan	Christianity		F	14
Bogan	Christianity		M	12
Bogan	Christianity	Anglican	F	275
Bogan	Christianity	Anglican	M	263
Bogan	Christianity	Baptist	F	10
Bogan	Christianity	Baptist	M	15
Bogan	Christianity	Catholic	F	399
Bogan	Christianity	Catholic	M	379
Bogan	Christianity	Eastern Orthodox	F	3
Bogan	Christianity	Jehovah's Witnesses	F	3
Bogan	Christianity	Jehovah's Witnesses	M	4
Bogan	Christianity	Lutheran	M	4
Bogan	Christianity	Pentecostal	F	4
Bogan	Christianity	Pentecostal	M	5
Bogan	Christianity	Presbyterian Reformed	F	22
Bogan	Christianity	Presbyterian Reformed	M	24
Bogan	Christianity	Seventh Day Adventist	M	3
Bogan	Christianity	Uniting Church	F	84
Bogan	Christianity	Uniting Church	M	73
Bogan	Hinduism		F	9
Bogan	Hinduism		M	12
Bogan	Islam		M	7
Bogan	No religion		F	290
Bogan	No religion		M	322
Bourke	(Other)		F	230
Bourke	(Other)		M	220
Bourke	(Other)	Australian Aboriginal Traditional	F	4
Bourke	(Other)	Other spiritual beliefs	F	3
Bourke	Buddhism		M	5
Bourke	Christianity		F	26
Bourke	Christianity		M	20
Bourke	Christianity	Anglican	F	173
Bourke	Christianity	Anglican	M	150
Bourke	Christianity	Baptist	F	21
Bourke	Christianity	Baptist	M	13
Bourke	Christianity	Catholic	F	437
Bourke	Christianity	Catholic	M	361
Bourke	Christianity	Eastern Orthodox	F	4
Bourke	Christianity	Eastern Orthodox	M	3
Bourke	Christianity	Jehovah's Witnesses	F	6
Bourke	Christianity	Jehovah's Witnesses	M	5
Bourke	Christianity	Pentecostal	F	8
Bourke	Christianity	Pentecostal	M	9
Bourke	Christianity	Presbyterian Reformed	F	33
Bourke	Christianity	Presbyterian Reformed	M	30
Bourke	Christianity	Salvation Army	M	5
Bourke	Christianity	Seventh Day Adventist	F	5
Bourke	Christianity	Seventh Day Adventist	M	3
Bourke	Christianity	Uniting Church	F	14
Bourke	Christianity	Uniting Church	M	20
Bourke	Hinduism		F	12
Bourke	Hinduism		M	14
Bourke	Islam		M	4
Bourke	No religion		F	195
Bourke	No religion		M	287
Brewarrina	(Other)		F	117
Brewarrina	(Other)		M	107
Brewarrina	(Other)	(Other)	F	3
Brewarrina	(Other)	(Other)	M	4
Brewarrina	(Other)	Australian Aboriginal Traditional	F	4
Brewarrina	(Other)	Other spiritual beliefs	M	5
Brewarrina	(Other)	Sikhism	M	6
Brewarrina	Christianity		F	17
Brewarrina	Christianity		M	15
Brewarrina	Christianity	Anglican	F	119
Brewarrina	Christianity	Anglican	M	119
Brewarrina	Christianity	Baptist	F	13
Brewarrina	Christianity	Baptist	M	8
Brewarrina	Christianity	Brethren	M	6
Brewarrina	Christianity	Catholic	F	116
Brewarrina	Christianity	Catholic	M	110
Brewarrina	Christianity	Pentecostal	F	14
Brewarrina	Christianity	Pentecostal	M	3
Brewarrina	Christianity	Presbyterian Reformed	F	8
Brewarrina	Christianity	Presbyterian Reformed	M	7
Brewarrina	Christianity	Protestant (Other)	M	5
Brewarrina	Christianity	Seventh Day Adventist	F	13
Brewarrina	Christianity	Seventh Day Adventist	M	4
Brewarrina	Christianity	Uniting Church	F	7
Brewarrina	Christianity	Uniting Church	M	3
Brewarrina	Hinduism		F	8
Brewarrina	Hinduism		M	8
Brewarrina	Islam		M	3
Brewarrina	No religion		F	235
Brewarrina	No religion		M	263
Broken Hill	(Other)		F	887
Broken Hill	(Other)		M	883
Broken Hill	(Other)	(Other)	F	37
Broken Hill	(Other)	(Other)	M	23
Broken Hill	(Other)	Other spiritual beliefs	F	19
Broken Hill	(Other)	Other spiritual beliefs	M	14
Broken Hill	(Other)	Secular beliefs	F	21
Broken Hill	(Other)	Secular beliefs	M	29
Broken Hill	Buddhism		F	40
Broken Hill	Buddhism		M	36
Broken Hill	Christianity		F	122
Broken Hill	Christianity		M	100
Broken Hill	Christianity	Anglican	F	820
Broken Hill	Christianity	Anglican	M	722
Broken Hill	Christianity	Baptist	F	81
Broken Hill	Christianity	Baptist	M	69
Broken Hill	Christianity	Catholic	F	1733
Broken Hill	Christianity	Catholic	M	1426
Broken Hill	Christianity	Churches Of Christ	F	22
Broken Hill	Christianity	Churches Of Christ	M	17
Broken Hill	Christianity	Eastern Orthodox	F	28
Broken Hill	Christianity	Eastern Orthodox	M	21
Broken Hill	Christianity	Jehovah's Witnesses	F	14
Broken Hill	Christianity	Jehovah's Witnesses	M	9
Broken Hill	Christianity	Latter Day Saints	F	11
Broken Hill	Christianity	Latter Day Saints	M	13
Broken Hill	Christianity	Lutheran	F	61
Broken Hill	Christianity	Lutheran	M	50
Broken Hill	Christianity	Oriental Orthodox	F	5
Broken Hill	Christianity	Oriental Orthodox	M	6
Broken Hill	Christianity	Pentecostal	F	59
Broken Hill	Christianity	Pentecostal	M	41
Broken Hill	Christianity	Presbyterian Reformed	F	66
Broken Hill	Christianity	Presbyterian Reformed	M	66
Broken Hill	Christianity	Protestant (Other)	F	54
Broken Hill	Christianity	Protestant (Other)	M	45
Broken Hill	Christianity	Salvation Army	F	72
Broken Hill	Christianity	Salvation Army	M	48
Broken Hill	Christianity	Seventh Day Adventist	F	22
Broken Hill	Christianity	Seventh Day Adventist	M	13
Broken Hill	Christianity	Uniting Church	F	632
Broken Hill	Christianity	Uniting Church	M	435
Broken Hill	Hinduism		F	32
Broken Hill	Hinduism		M	34
Broken Hill	Islam		F	28
Broken Hill	Islam		M	27
Broken Hill	No religion		F	4147
Broken Hill	No religion		M	4436
Burwood	(Other)		F	1448
Burwood	(Other)		M	1401
Burwood	(Other)	(Other)	F	68
Burwood	(Other)	(Other)	M	69
Burwood	(Other)	Other spiritual beliefs	F	30
Burwood	(Other)	Other spiritual beliefs	M	21
Burwood	(Other)	Secular beliefs	F	44
Burwood	(Other)	Secular beliefs	M	48
Burwood	(Other)	Sikhism	F	18
Burwood	(Other)	Sikhism	M	23
Burwood	Buddhism		F	1788
Burwood	Buddhism		M	1364
Burwood	Christianity		F	457
Burwood	Christianity		M	396
Burwood	Christianity	(Other)	F	4
Burwood	Christianity	(Other)	M	13
Burwood	Christianity	Anglican	F	758
Burwood	Christianity	Anglican	M	659
Burwood	Christianity	Assyrian Apostolic	F	4
Burwood	Christianity	Assyrian Apostolic	M	3
Burwood	Christianity	Baptist	F	204
Burwood	Christianity	Baptist	M	189
Burwood	Christianity	Catholic	F	4635
Burwood	Christianity	Catholic	M	4215
Burwood	Christianity	Churches Of Christ	F	7
Burwood	Christianity	Churches Of Christ	M	4
Burwood	Christianity	Eastern Orthodox	F	834
Burwood	Christianity	Eastern Orthodox	M	717
Burwood	Christianity	Jehovah's Witnesses	F	55
Burwood	Christianity	Jehovah's Witnesses	M	49
Burwood	Christianity	Latter Day Saints	F	11
Burwood	Christianity	Latter Day Saints	M	11
Burwood	Christianity	Lutheran	F	15
Burwood	Christianity	Lutheran	M	20
Burwood	Christianity	Oriental Orthodox	F	80
Burwood	Christianity	Oriental Orthodox	M	88
Burwood	Christianity	Pentecostal	F	99
Burwood	Christianity	Pentecostal	M	68
Burwood	Christianity	Presbyterian Reformed	F	519
Burwood	Christianity	Presbyterian Reformed	M	370
Burwood	Christianity	Protestant (Other)	F	71
Burwood	Christianity	Protestant (Other)	M	69
Burwood	Christianity	Salvation Army	F	21
Burwood	Christianity	Salvation Army	M	16
Burwood	Christianity	Seventh Day Adventist	F	26
Burwood	Christianity	Seventh Day Adventist	M	17
Burwood	Christianity	Uniting Church	F	235
Burwood	Christianity	Uniting Church	M	203
Burwood	Hinduism		F	1709
Burwood	Hinduism		M	2329
Burwood	Islam		F	347
Burwood	Islam		M	427
Burwood	Judaism		F	21
Burwood	Judaism		M	21
Burwood	No religion		F	7043
Burwood	No religion		M	6870
Byron	(Other)		F	2286
Byron	(Other)		M	2310
Byron	(Other)	(Other)	F	148
Byron	(Other)	(Other)	M	95
Byron	(Other)	Australian Aboriginal Traditional	F	9
Byron	(Other)	Australian Aboriginal Traditional	M	9
Byron	(Other)	Other spiritual beliefs	F	218
Byron	(Other)	Other spiritual beliefs	M	126
Byron	(Other)	Secular beliefs	F	65
Byron	(Other)	Secular beliefs	M	74
Byron	(Other)	Sikhism	F	26
Byron	(Other)	Sikhism	M	30
Byron	Buddhism		F	456
Byron	Buddhism		M	303
Byron	Christianity		F	230
Byron	Christianity		M	175
Byron	Christianity	(Other)	F	13
Byron	Christianity	(Other)	M	7
Byron	Christianity	Anglican	F	1271
Byron	Christianity	Anglican	M	1185
Byron	Christianity	Baptist	F	56
Byron	Christianity	Baptist	M	40
Byron	Christianity	Catholic	F	2066
Byron	Christianity	Catholic	M	1701
Byron	Christianity	Churches Of Christ	F	5
Byron	Christianity	Eastern Orthodox	F	75
Byron	Christianity	Eastern Orthodox	M	62
Byron	Christianity	Jehovah's Witnesses	F	54
Byron	Christianity	Jehovah's Witnesses	M	39
Byron	Christianity	Latter Day Saints	F	5
Byron	Christianity	Latter Day Saints	M	10
Byron	Christianity	Lutheran	F	33
Byron	Christianity	Lutheran	M	22
Byron	Christianity	Oriental Orthodox	F	3
Byron	Christianity	Oriental Orthodox	M	4
Byron	Christianity	Pentecostal	F	115
Byron	Christianity	Pentecostal	M	84
Byron	Christianity	Presbyterian Reformed	F	227
Byron	Christianity	Presbyterian Reformed	M	219
Byron	Christianity	Protestant (Other)	F	34
Byron	Christianity	Protestant (Other)	M	31
Byron	Christianity	Seventh Day Adventist	F	60
Byron	Christianity	Seventh Day Adventist	M	34
Byron	Christianity	Uniting Church	F	352
Byron	Christianity	Uniting Church	M	283
Byron	Hinduism		F	68
Byron	Hinduism		M	69
Byron	Islam		F	29
Byron	Islam		M	31
Byron	Judaism		F	208
Byron	Judaism		M	219
Byron	No religion		F	10678
Byron	No religion		M	10167
Cabonne	(Other)		F	582
Cabonne	(Other)		M	601
Cabonne	(Other)	(Other)	F	24
Cabonne	(Other)	(Other)	M	7
Cabonne	(Other)	Other spiritual beliefs	F	11
Cabonne	(Other)	Other spiritual beliefs	M	3
Cabonne	(Other)	Secular beliefs	F	11
Cabonne	(Other)	Secular beliefs	M	17
Cabonne	(Other)	Sikhism	F	10
Cabonne	(Other)	Sikhism	M	4
Cabonne	Buddhism		F	25
Cabonne	Buddhism		M	12
Cabonne	Christianity		F	133
Cabonne	Christianity		M	164
Cabonne	Christianity	(Other)	F	9
Cabonne	Christianity	(Other)	M	6
Cabonne	Christianity	Anglican	F	1646
Cabonne	Christianity	Anglican	M	1467
Cabonne	Christianity	Baptist	F	162
Cabonne	Christianity	Baptist	M	150
Cabonne	Christianity	Brethren	F	38
Cabonne	Christianity	Brethren	M	35
Cabonne	Christianity	Catholic	F	1797
Cabonne	Christianity	Catholic	M	1708
Cabonne	Christianity	Eastern Orthodox	F	7
Cabonne	Christianity	Eastern Orthodox	M	10
Cabonne	Christianity	Jehovah's Witnesses	F	6
Cabonne	Christianity	Jehovah's Witnesses	M	8
Cabonne	Christianity	Latter Day Saints	F	4
Cabonne	Christianity	Latter Day Saints	M	3
Cabonne	Christianity	Lutheran	F	8
Cabonne	Christianity	Lutheran	M	3
Cabonne	Christianity	Pentecostal	F	51
Cabonne	Christianity	Pentecostal	M	45
Cabonne	Christianity	Presbyterian Reformed	F	172
Cabonne	Christianity	Presbyterian Reformed	M	159
Cabonne	Christianity	Protestant (Other)	F	35
Cabonne	Christianity	Protestant (Other)	M	32
Cabonne	Christianity	Salvation Army	F	14
Cabonne	Christianity	Salvation Army	M	3
Cabonne	Christianity	Seventh Day Adventist	F	10
Cabonne	Christianity	Seventh Day Adventist	M	4
Cabonne	Christianity	Uniting Church	F	439
Cabonne	Christianity	Uniting Church	M	407
Cabonne	Hinduism		F	5
Cabonne	Hinduism		M	10
Cabonne	Islam		F	4
Cabonne	Islam		M	12
Cabonne	Judaism		F	4
Cabonne	No religion		F	1689
Cabonne	No religion		M	1959
Camden	(Other)		F	2660
Camden	(Other)		M	2766
Camden	(Other)	(Other)	F	228
Camden	(Other)	(Other)	M	193
Camden	(Other)	Australian Aboriginal Traditional	F	4
Camden	(Other)	Other spiritual beliefs	F	67
Camden	(Other)	Other spiritual beliefs	M	46
Camden	(Other)	Secular beliefs	F	99
Camden	(Other)	Secular beliefs	M	107
Camden	(Other)	Sikhism	F	547
Camden	(Other)	Sikhism	M	609
Camden	Buddhism		F	1040
Camden	Buddhism		M	779
Camden	Christianity		F	1842
Camden	Christianity		M	1682
Camden	Christianity	(Other)	F	69
Camden	Christianity	(Other)	M	55
Camden	Christianity	Anglican	F	8926
Camden	Christianity	Anglican	M	7618
Camden	Christianity	Assyrian Apostolic	F	249
Camden	Christianity	Assyrian Apostolic	M	281
Camden	Christianity	Baptist	F	725
Camden	Christianity	Baptist	M	652
Camden	Christianity	Brethren	F	58
Camden	Christianity	Brethren	M	59
Camden	Christianity	Catholic	F	19576
Camden	Christianity	Catholic	M	18227
Camden	Christianity	Churches Of Christ	F	20
Camden	Christianity	Churches Of Christ	M	14
Camden	Christianity	Eastern Orthodox	F	1586
Camden	Christianity	Eastern Orthodox	M	1535
Camden	Christianity	Jehovah's Witnesses	F	221
Camden	Christianity	Jehovah's Witnesses	M	170
Camden	Christianity	Latter Day Saints	F	171
Camden	Christianity	Latter Day Saints	M	183
Camden	Christianity	Lutheran	F	111
Camden	Christianity	Lutheran	M	89
Camden	Christianity	Oriental Orthodox	F	321
Camden	Christianity	Oriental Orthodox	M	348
Camden	Christianity	Pentecostal	F	840
Camden	Christianity	Pentecostal	M	728
Camden	Christianity	Presbyterian Reformed	F	703
Camden	Christianity	Presbyterian Reformed	M	579
Camden	Christianity	Protestant (Other)	F	271
Camden	Christianity	Protestant (Other)	M	233
Camden	Christianity	Salvation Army	F	88
Camden	Christianity	Salvation Army	M	42
Camden	Christianity	Seventh Day Adventist	F	182
Camden	Christianity	Seventh Day Adventist	M	143
Camden	Christianity	Uniting Church	F	901
Camden	Christianity	Uniting Church	M	682
Camden	Hinduism		F	2107
Camden	Hinduism		M	2191
Camden	Islam		F	2883
Camden	Islam		M	2859
Camden	Judaism		F	26
Camden	Judaism		M	35
Camden	No religion		F	14219
Camden	No religion		M	15679
Campbelltown (NSW)	(Other)		F	6454
Campbelltown (NSW)	(Other)		M	6389
Campbelltown (NSW)	(Other)	(Other)	F	555
Campbelltown (NSW)	(Other)	(Other)	M	428
Campbelltown (NSW)	(Other)	Australian Aboriginal Traditional	F	10
Campbelltown (NSW)	(Other)	Australian Aboriginal Traditional	M	11
Campbelltown (NSW)	(Other)	Other spiritual beliefs	F	147
Campbelltown (NSW)	(Other)	Other spiritual beliefs	M	101
Campbelltown (NSW)	(Other)	Secular beliefs	F	121
Campbelltown (NSW)	(Other)	Secular beliefs	M	194
Campbelltown (NSW)	(Other)	Sikhism	F	801
Campbelltown (NSW)	(Other)	Sikhism	M	845
Campbelltown (NSW)	Buddhism		F	2684
Campbelltown (NSW)	Buddhism		M	2101
Campbelltown (NSW)	Christianity		F	3113
Campbelltown (NSW)	Christianity		M	2791
Campbelltown (NSW)	Christianity	(Other)	F	102
Campbelltown (NSW)	Christianity	(Other)	M	99
Campbelltown (NSW)	Christianity	Anglican	F	10036
Campbelltown (NSW)	Christianity	Anglican	M	8429
Campbelltown (NSW)	Christianity	Assyrian Apostolic	F	125
Campbelltown (NSW)	Christianity	Assyrian Apostolic	M	117
Campbelltown (NSW)	Christianity	Baptist	F	1257
Campbelltown (NSW)	Christianity	Baptist	M	1125
Campbelltown (NSW)	Christianity	Brethren	F	139
Campbelltown (NSW)	Christianity	Brethren	M	159
Campbelltown (NSW)	Christianity	Catholic	F	21251
Campbelltown (NSW)	Christianity	Catholic	M	18935
Campbelltown (NSW)	Christianity	Churches Of Christ	F	96
Campbelltown (NSW)	Christianity	Churches Of Christ	M	68
Campbelltown (NSW)	Christianity	Eastern Orthodox	F	1628
Campbelltown (NSW)	Christianity	Eastern Orthodox	M	1601
Campbelltown (NSW)	Christianity	Jehovah's Witnesses	F	439
Campbelltown (NSW)	Christianity	Jehovah's Witnesses	M	344
Campbelltown (NSW)	Christianity	Latter Day Saints	F	771
Campbelltown (NSW)	Christianity	Latter Day Saints	M	711
Campbelltown (NSW)	Christianity	Lutheran	F	131
Campbelltown (NSW)	Christianity	Lutheran	M	113
Campbelltown (NSW)	Christianity	Oriental Orthodox	F	622
Campbelltown (NSW)	Christianity	Oriental Orthodox	M	635
Campbelltown (NSW)	Christianity	Pentecostal	F	1394
Campbelltown (NSW)	Christianity	Pentecostal	M	1144
Campbelltown (NSW)	Christianity	Presbyterian Reformed	F	1278
Campbelltown (NSW)	Christianity	Presbyterian Reformed	M	1135
Campbelltown (NSW)	Christianity	Protestant (Other)	F	496
Campbelltown (NSW)	Christianity	Protestant (Other)	M	509
Campbelltown (NSW)	Christianity	Salvation Army	F	122
Campbelltown (NSW)	Christianity	Salvation Army	M	89
Campbelltown (NSW)	Christianity	Seventh Day Adventist	F	484
Campbelltown (NSW)	Christianity	Seventh Day Adventist	M	438
Campbelltown (NSW)	Christianity	Uniting Church	F	1177
Campbelltown (NSW)	Christianity	Uniting Church	M	1004
Campbelltown (NSW)	Hinduism		F	6123
Campbelltown (NSW)	Hinduism		M	6260
Campbelltown (NSW)	Islam		F	10031
Campbelltown (NSW)	Islam		M	10381
Campbelltown (NSW)	Judaism		F	25
Campbelltown (NSW)	Judaism		M	29
Campbelltown (NSW)	No religion		F	18248
Campbelltown (NSW)	No religion		M	20449
Canada Bay	(Other)		F	2482
Canada Bay	(Other)		M	2457
Canada Bay	(Other)	(Other)	F	158
Canada Bay	(Other)	(Other)	M	142
Canada Bay	(Other)	Australian Aboriginal Traditional	M	3
Canada Bay	(Other)	Other spiritual beliefs	F	79
Canada Bay	(Other)	Other spiritual beliefs	M	54
Canada Bay	(Other)	Secular beliefs	F	142
Canada Bay	(Other)	Secular beliefs	M	127
Canada Bay	(Other)	Sikhism	F	75
Canada Bay	(Other)	Sikhism	M	86
Canada Bay	Buddhism		F	1747
Canada Bay	Buddhism		M	1124
Canada Bay	Christianity		F	873
Canada Bay	Christianity		M	739
Canada Bay	Christianity	(Other)	F	21
Canada Bay	Christianity	(Other)	M	22
Canada Bay	Christianity	Anglican	F	3103
Canada Bay	Christianity	Anglican	M	2562
Canada Bay	Christianity	Assyrian Apostolic	F	37
Canada Bay	Christianity	Assyrian Apostolic	M	25
Canada Bay	Christianity	Baptist	F	377
Canada Bay	Christianity	Baptist	M	310
Canada Bay	Christianity	Brethren	F	3
Canada Bay	Christianity	Brethren	M	4
Canada Bay	Christianity	Catholic	F	15855
Canada Bay	Christianity	Catholic	M	14239
Canada Bay	Christianity	Churches Of Christ	F	14
Canada Bay	Christianity	Churches Of Christ	M	7
Canada Bay	Christianity	Eastern Orthodox	F	2053
Canada Bay	Christianity	Eastern Orthodox	M	1884
Canada Bay	Christianity	Jehovah's Witnesses	F	110
Canada Bay	Christianity	Jehovah's Witnesses	M	82
Canada Bay	Christianity	Latter Day Saints	F	33
Canada Bay	Christianity	Latter Day Saints	M	30
Canada Bay	Christianity	Lutheran	F	74
Canada Bay	Christianity	Lutheran	M	62
Canada Bay	Christianity	Oriental Orthodox	F	263
Canada Bay	Christianity	Oriental Orthodox	M	250
Canada Bay	Christianity	Pentecostal	F	290
Canada Bay	Christianity	Pentecostal	M	226
Canada Bay	Christianity	Presbyterian Reformed	F	1128
Canada Bay	Christianity	Presbyterian Reformed	M	918
Canada Bay	Christianity	Protestant (Other)	F	156
Canada Bay	Christianity	Protestant (Other)	M	127
Canada Bay	Christianity	Salvation Army	F	22
Canada Bay	Christianity	Salvation Army	M	18
Canada Bay	Christianity	Seventh Day Adventist	F	35
Canada Bay	Christianity	Seventh Day Adventist	M	39
Canada Bay	Christianity	Uniting Church	F	643
Canada Bay	Christianity	Uniting Church	M	461
Canada Bay	Hinduism		F	1544
Canada Bay	Hinduism		M	1797
Canada Bay	Islam		F	890
Canada Bay	Islam		M	900
Canada Bay	Judaism		F	94
Canada Bay	Judaism		M	81
Canada Bay	No religion		F	13916
Canada Bay	No religion		M	14212
Canterbury-Bankstown	(Other)		F	14699
Canterbury-Bankstown	(Other)		M	15717
Canterbury-Bankstown	(Other)	(Other)	F	616
